"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Tmcc3","Tmcc3",10.2059154029928,0.919461104100827,0.0526637964588136,0.33866040081584
"Lrrn2","Lrrn2",8.87067295482459,0.985778516583832,0.0526602640051912,0.338678015139867
"Pard3b","Pard3b",9.61305273776647,0.950642711891027,0.0526418876398029,0.338769653245874
"Lmtk2","Lmtk2",9.77000309132917,0.942450122048065,0.0526318037211539,0.338819943154711
"Noc3l","Noc3l",9.1423623789634,0.973326558269069,0.0526296839014064,0.338830515356979
"Hcn2","Hcn2",9.52962576354241,0.954894575453786,0.0526268411020914,0.338844693483152
"Hoxd11","Hoxd11",2.03562390973072,0.998900384865297,-0.00836126419032157,0.338847272855877
"Slc35f1","Slc35f1",8.5702352149746,0.997636091070297,0.0526126540868765,0.338915452960167
"Snord53.3","Snord53.3",2.03562390973072,0.998917045700671,-0.00834460335494736,0.338930371639533
"4933428G20Rik","4933428G20Rik",8.81410175449819,0.988126648225256,0.0526014446944686,0.338971365198423
"Prmt7","Prmt7",9.54515755172947,0.954079376224735,0.0525952674320804,0.33900217878307
"Pcdhga8","Pcdhga8",9.00590520186296,0.979666200923993,0.0525928434210644,0.33901427059361
"Timm50","Timm50",9.59637613881257,0.890537136960159,-0.00832642927938931,0.339021026907739
"Gm5512.2","Gm5512.2",7.55535603863583,0.964151107504589,-0.00832151621513089,0.339045535678609
"Mir6945","Mir6945",3.01792190799726,0.99593259242382,-0.00831606686511566,0.339072720502291
"Gm6756","Gm6756",2.35049724708413,0.998018193632229,-0.00831567238086861,0.339074688473134
"Nudt3","Nudt3",9.17267752078386,0.910946579461506,-0.00831342779483446,0.339085886164476
"Rilpl2","Rilpl2",9.97312333067025,0.932065640555489,0.0525770938013845,0.339092839216687
"Sh3bgr","Sh3bgr",8.87067295482459,0.985687587477285,0.0525693348986436,0.339131547886832
"Mir6983","Mir6983",2.03562390973072,0.998960363872645,-0.00830128518297424,0.339146465152752
"Acbd4","Acbd4",9.22905911963416,0.9082898222223,-0.00829070903418594,0.339199232510168
"Prcp","Prcp",9.73487894069325,0.944197704112311,0.0525543742940194,0.339206190181191
"Tyms-ps","Tyms-ps",4.76022094646651,0.98798589829944,-0.00828743993306014,0.339215543606046
"Cd160","Cd160",8.58908931290962,0.99687454352217,0.0525457781392913,0.339249081457328
"Parp14","Parp14",10.1800334549166,0.920767095863958,0.0525450281811474,0.339252823538777
"Six1","Six1",8.76851518019424,0.989943717076159,0.0525438524236163,0.339258690272027
"Ccdc104","Ccdc104",9.76171743197705,0.881988625935573,-0.00825899103156169,0.339357501385201
"Plekhf1","Plekhf1",8.98612646417927,0.980496272020344,0.0525176684384443,0.339389351842191
"Mir5620","Mir5620",3.33628338786443,0.99488203820021,-0.0082519518616927,0.339392629808348
"Ficd","Ficd",9.32440559849361,0.96456541937147,0.0525070579830916,0.33944230492554
"Mir6941","Mir6941",2.35049724708413,0.998102664067576,-0.00823120194552107,0.339496188751676
"Ccne2","Ccne2",8.72485487546899,0.991635787447973,0.0524947994323749,0.339503487025373
"Cast","Cast",10.187475798173,0.85958628495651,-0.00822565015867249,0.339523898735153
"Ube2k","Ube2k",9.91752126463192,0.874140490948373,-0.0082243521465819,0.339530377476014
"Ldlrad3","Ldlrad3",10.4889447392788,0.843643126141956,-0.00821829613803537,0.339560605332768
"Igdcc3","Igdcc3",8.651410525913,0.994468953410166,0.0524805259861199,0.339574730745364
"Neurod4","Neurod4",8.51214785854752,0.999589326018687,0.0524637089951006,0.339658677535493
"Mccc2","Mccc2",9.45963653235696,0.95817627318246,0.0524632647826425,0.339660895056073
"Map6","Map6",9.38175923108018,0.961807445359619,0.0524428494765055,0.339762814803053
"Dgcr8","Dgcr8",9.35996913189887,0.962826608816289,0.0524420844996766,0.339766634040165
"1700028B04Rik","1700028B04Rik",2.35049724708413,0.998158977691141,-0.0081748883219559,0.339777300559791
"Mir7029","Mir7029",2.35049724708413,0.998158977691141,-0.0081748883219559,0.339777300559791
"Cpt1c","Cpt1c",9.50203616359938,0.956067188713883,0.0524231832309945,0.339861006078673
"Rybp","Rybp",8.27192984397086,0.947093484667619,-0.00815132046219014,0.339894975354844
"Far1","Far1",10.106039418697,0.924718880316702,0.0524159563385456,0.339897091842341
"Prkcq","Prkcq",8.73165844875181,0.991274573403144,0.0524023761372857,0.339964905306518
"Mir8113","Mir8113",2.35049724708413,0.998198357847481,-0.0081355081656167,0.339973935214173
"Tesc","Tesc",8.90418300324503,0.984052516631261,0.0523974212975923,0.339989648854059
"Tigd5","Tigd5",8.70424950200186,0.99234620259365,0.0523963872821261,0.339994812621843
"Scap","Scap",9.84877940646071,0.87767170358329,-0.00812364690655298,0.340033169887126
"Fgfr4","Fgfr4",4.5909612413426,0.989179998454286,-0.00812110907114316,0.340045844252749
"Brpf3","Brpf3",9.5237579610897,0.954935941255919,0.052373742618421,0.340107905288283
"Dus3l","Dus3l",9.70580515486547,0.885053092053181,-0.00810825240145041,0.340110055343826
"Mir6998","Mir6998",2.03562390973072,0.999155295646524,-0.00810635340909505,0.340119540025968
"Kcnip4","Kcnip4",8.70424950200186,0.992314366101215,0.0523645507896915,0.340153815503971
"Mir6994","Mir6994",4.00898878322726,0.992254871288876,-0.00809750957845745,0.34016371263835
"Acy3","Acy3",9.60009874451853,0.951028497801169,0.0523571826896588,0.340190618495164
"Tbl1xr1","Tbl1xr1",9.90854273731734,0.935174979319274,0.0523559444141595,0.340196803718385
"Rnu11","Rnu11",3.47248777146274,0.994535647463147,-0.00808701293668646,0.340216143455501
"Mir7665","Mir7665",2.03562390973072,0.999187784275504,-0.00807386478011518,0.340281822970806
"Proz","Proz",8.53954658023841,0.998479255664773,0.0523381087751491,0.340285898039089
"A730090N16Rik","A730090N16Rik",8.60028462289809,0.99624897351316,0.0523356031419576,0.3402984151364
"Mir761","Mir761",4.5298209465287,0.989589077996371,-0.0080665975358406,0.340318127407871
"Tro","Tro",8.55497249615294,0.997911228737127,0.0523299080224836,0.340326866230049
"Slc39a8","Slc39a8",10.5651973026131,0.839795438354454,-0.00806357635868549,0.340333220515675
"Baz2a","Baz2a",9.97312333067025,0.871431841075031,-0.00805670567907291,0.340367545806646
"Slc33a1","Slc33a1",10.129411823252,0.923334005714484,0.0523188659356415,0.340382031744215
"Dnm3os","Dnm3os",9.09829532446128,0.975088015887499,0.0523121455445911,0.340415608032566
"Rspry1","Rspry1",9.52962576354241,0.954576608598538,0.0523088742468432,0.340431952485155
"Pfkfb3","Pfkfb3",10.5479548752539,0.901076459102287,0.0523087215397112,0.340432715466279
"Olfr171","Olfr171",2.03562390973072,0.999220272904483,-0.00804137615113532,0.34044413550219
"4930519F24Rik","4930519F24Rik",2.03562390973072,0.999220272904483,-0.00804137615113532,0.34044413550219
"Smad3","Smad3",9.72127011401286,0.944659064025718,0.0523057373855415,0.340447625531644
"Aarsd1","Aarsd1",9.54515755172947,0.893449390183935,-0.00803471860871907,0.340477400099283
"Depdc7","Depdc7",8.60399717008549,0.996070288442523,0.0522951512111527,0.340500520437714
"Mir467f","Mir467f",2.03562390973072,0.999232086951385,-0.00802956210423356,0.340503165571218
"Ppp2r2c","Ppp2r2c",8.81089291189221,0.987945495227298,0.0522863453577976,0.340544522177598
"Mir6905","Mir6905",5.00450139223494,0.986649103506842,-0.00801384904034397,0.340581683523775
"Rapgef4","Rapgef4",11.0417275890576,0.813918168894322,-0.00801261445180934,0.340587853037593
"Gm5136","Gm5136",4.64961545906341,0.988948288699813,-0.00800446631056151,0.340628572183409
"Epb4.2","Epb4.2",8.51609396341718,0.999245166354495,0.0522605653334133,0.34067335418811
