"dim1","dim2"
"GSM1772096141.5",0.372650956122662,-10.6521964805179
"GSM1772096165.2",-13.9752903046174,2.26444487162532
"GSM1772096172.2",1.2253075084397,-12.2388023664084
"GSM1772096173.3",-3.19723290681038,-11.9493736350945
"GSM1772096173.4",0.506241695065894,-12.9618252738533
"GSM1772096175.1",2.11114000342624,-13.5314634693602
"GSM1772084014.2",-14.881953655565,4.13433417603237
"GSM1772084017.2",12.2583410082248,6.93425631370696
"GSM1772078028.3",1.23472243606639,-13.6756946618278
"GSM1772078031.1",8.58374825009663,8.09634176843508
"GSM1772078017.1",-0.186280615469714,-11.783698941112
"GSM1772096100.6",10.9223343010159,4.47921438961309
"GSM1772096100.7",10.6824799494779,5.77244942300216
"GSM1772096141.6",10.2007637929059,6.20716482112562
"GSM1772096165.3",-0.186240097934393,-11.7839426955583
"GSM1772096165.4",9.96161516862764,3.94919797757665
"GSM1772096100.8",9.10770940591829,7.49637935669768
"GSM1772096141.7",-0.186280615469714,-11.783698941112
"GSM1772096138.8",9.52408819276227,5.84578819496574
"GSM1772096102.1",12.2105546418826,14.7699569876556
"GSM1772096100.9",8.13627773365617,6.78509168420932
"GSM1772096140.1",8.58374825009663,8.09634176843508
"GSM1772096133.3",9.75690731675483,7.14913482941306
"GSM1772096135.3",10.3525794048555,6.11238730993094
"GSM1772084021.2",8.61012546265345,8.07667449276665
"GSM1772096132.5",10.2007637929059,6.20716482112562
"GSM1772084021.3",11.3680565703551,0.570810057459372
"GSM1772096097.5",-0.0752602242729332,-11.2467627908146
"GSM1772096132.6",11.6466430455116,7.1151958582684
"GSM1772084017.3",12.0029561613965,5.79279138739053
"GSM1772075317.3",2.07407392288906,-9.31738157596042
"GSM1772089195",-0.184351217033816,-11.7816234151204
"GSM1772096165.5",10.2353206121441,5.41211021980843
"GSM1772096100.10",10.894674770858,6.38956307703279
"GSM1772096141.8",9.00602502584552,5.66480781043558
"GSM1772084021.4",9.38328421832271,3.84943303880998
"GSM1772096138.9",12.2105527231824,14.7699569704073
"GSM1772096165.6",9.52408819276227,5.84578819496574
"GSM1772096133.4",8.58789783313676,5.16901501662963
"GSM1772096172.3",1.11926353724735,-11.414926913046
"GSM1772096136.1",10.2818142503885,5.0548316008228
"GSM1772096100.11",10.0277373162974,3.95690682409408
"GSM1772096100.12",9.98809704400762,4.7641636120352
"GSM1772096133.5",8.82981266327652,5.01564271398684
"GSM1772096141.9",11.8850844372677,4.50157946349301
"GSM1772096173.5",9.00602502584552,5.66480781043558
"GSM1772096103.2",10.859387297103,3.21098543439204
"GSM1772096162.4",11.7669279125678,3.74706065475068
"GSM1772096103.3",11.7669279125678,3.74706065475068
"GSM1772096162.5",10.2325587646636,7.97548805597311
"GSM1772078019.3",7.6409718045366,4.11414509849738
"GSM1772096101.2",8.87094299190523,5.86255301773455
"GSM1772096141.10",-0.186240097934393,-11.7839426955583
"GSM1772096141.11",7.62857857387204,7.34542323990285
"GSM1772096141.12",8.12810276879043,6.78646773423706
"GSM1772096135.4",10.3771402711034,6.1355075199536
"GSM1772096168.2",11.6466430354802,7.11519584508408
"GSM1772096141.13",-0.184351217033816,-11.7816234151204
"GSM1772078030.3",11.3672321404136,0.561363472138726
"GSM1772075304.3",11.3571051377158,0.602948535607334
"GSM1772092012",11.3664989592962,0.560708908594938
"GSM1772089194.1",9.98809704400762,4.7641636120352
"GSM1772078022.1",10.7523357558788,8.07897203818729
"GSM1772096136.2",8.11441664541876,6.16179480723349
"GSM1772089186.2",11.3663548742443,0.568319576494271
"GSM1772089194.2",9.3037519946413,4.43015822046093
"GSM1772096135.5",10.2325587646636,7.97548805597311
"GSM1772096135.6",7.72450849280122,5.31948396051964
"GSM1772096103.4",10.5822508408954,7.58582550147834
"GSM1772096165.7",8.10150485132759,4.4119396000732
"GSM1772096141.14",-0.184385774133351,-11.7818092760587
"GSM1772096140.2",-0.184385774133351,-11.7818092760587
"GSM1772096165.8",12.2808226778067,6.99415268437578
"GSM1772096132.7",11.178447807807,4.03053409792199
"GSM1772096103.5",12.2583410082248,6.93425631370696
"GSM1772096102.2",8.12810276879043,6.78646773423706
"GSM1772096141.15",8.83159014879239,5.01466784878073
"GSM1772096103.6",9.98809704402001,4.76416361200102
"GSM1772096138.10",12.0029561613956,5.79279138739004
"GSM1772078030.4",7.17210709450755,6.59618709517546
"GSM1772096135.7",7.69861442104342,7.12956484870062
"GSM1772092009.1",10.5822508408954,7.58582550147834
"GSM1772078030.5",7.50934419910547,7.26109124145791
"GSM1772089195.1",9.3400052210809,3.84370790038247
"GSM1772092004.5",11.3664003961997,0.560493595532439
"GSM1772096100.13",8.58374825009663,8.09634176843508
"GSM1772096136.3",10.2773658039064,5.03868358744791
"GSM1772096101.3",10.2785851224748,7.16536660381973
"GSM1772089194.3",11.2613390120064,5.14944618076274
"GSM1772089190.2",9.01127680509207,4.89494331312936
"GSM1772078014.1",9.98809704400762,4.7641636120352
"GSM1772078019.4",-1.16413483823499,-12.4236017860826
"GSM1772084017.4",9.50294649392324,7.91259369318511
"GSM1772096096.1",11.2613390120064,5.14944618076274
"GSM1772096126.2",11.1176814364407,5.14553520309659
"GSM1772078029.2",10.2007637929059,6.20716482112562
"GSM1772075317.4",8.08801948811506,4.49664752200127
"GSM1772096126.3",12.210550014775,14.769956974433
"GSM1772096171.1",9.47904146394179,3.29458797123197
"GSM1772096134.4",12.0029561613956,5.79279138739004
"GSM1772096135.8",10.0018208921033,7.1550040886674
"GSM1772096168.3",9.7513040827189,8.15388267644304
"GSM1772096141.16",8.57166482951796,7.22491196555305
"GSM1772096141.17",7.64097180453657,4.11414509849707
"GSM1772084017.5",9.50257329312881,7.9116644208287
"GSM1772096134.5",11.8744235694064,4.50020744492159
"GSM1772078016.2",9.00602502584552,5.66480781043558
"GSM1772089195.2",9.29582422759173,4.4352850586239
"GSM1772075304.4",6.97477052509545,5.93791846944472
"GSM1772078019.5",9.51934906428951,5.84147354748858
"GSM1772089186.3",7.0893642202139,4.91914262220707
"GSM1772096136.4",7.86701595799649,6.10118259040931
"GSM1772096144.2",7.72450849280119,5.31948396051977
"GSM1772096101.4",9.47278888672088,3.94426461992465
"GSM1772096144.3",10.6824799494779,5.77244942300216
"GSM1772096136.5",10.8593834991421,3.21098371311534
"GSM1772096140.3",9.3181312123821,2.49253662862357
"GSM1772084017.6",8.96105994342648,5.84437332004255
"GSM1772084017.7",9.42976405543898,5.0813368306017
"GSM1772096135.9",9.17821668343936,7.35708504940994
"GSM1772075317.5",6.98982476072454,5.86078493171626
"GSM1772096101.5",12.6549676179831,6.1599832024701
"GSM1772096103.7",10.277898562678,5.01550114042351
"GSM1772096103.8",12.210553198444,14.7699569728711
"GSM1772096103.9",9.35871397900815,7.03785021383013
"GSM1772096138.11",9.98809704400762,4.7641636120352
"GSM1772096138.12",9.3962812563927,5.07559090835527
"GSM1772096140.4",8.90058472388169,5.87509892995552
"GSM1772096141.18",10.0890591685989,3.51920932275987
"GSM1772096141.19",8.95872260128119,5.84668183943656
"GSM1772096165.9",9.48908747348598,7.16288820664643
"GSM1772096165.10",8.99255496540816,2.87143264268443
"GSM1772096171.2",9.28620520086867,4.43552876952881
"GSM1772096128",7.72587992073497,6.30115968562411
"GSM1772096138.13",11.251045532293,6.28662275704496
"GSM1772096136.6",10.377638920079,7.1342999061278
"GSM1772096102.3",10.2785851224748,7.16536660382063
"GSM1772096133.6",9.59331996083829,6.093260574661
"GSM1772089195.3",9.77373262009977,5.61310445216642
"GSM1772096134.6",9.77373262009977,5.61310445216642
"GSM1772096097.6",9.77372582334244,5.61313337275341
"GSM1772096138.14",9.77373262009977,5.61310445216642
"GSM1772096139.7",9.77372582334244,5.61313337275341
"GSM1772096141.20",9.77373262009977,5.61310445216642
"GSM1772096134.7",9.77373262009977,5.61310445216642
"GSM1772096101.6",9.77373262009977,5.61310445216642
"GSM1772078030.6",9.77372582334244,5.61313337275341
"GSM1772096141.21",9.77373262009977,5.61310445216642
"GSM1772096101.7",9.98809704400762,4.7641636120352
"GSM1772089194.4",11.6466430354802,7.11519584508408
"GSM1772096139.8",9.1695049544761,8.29013269472806
"GSM1772078031.2",10.6824799494779,5.77244942300216
"GSM1772075304.5",8.96748875673367,5.85322274573505
"GSM1772078029.3",10.2843503278959,5.05469914380611
"GSM1772089190.3",10.1945246617547,7.15986449281008
"GSM1772096135.10",9.86927778977081,7.00537863453
"GSM1772096139.9",9.98809704400762,4.7641636120352
"GSM1772078030.7",9.59212570888727,7.74523707104208
"GSM1772075304.6",8.33653293800896,5.36795582023734
"GSM1772075305",11.3725690707207,0.57759537476777
"GSM1772078029.4",9.77373262009977,5.61310445216642
"GSM1772084017.8",9.77373262009977,5.61310445216642
"GSM1772096139.10",9.77372656331248,5.6131303376878
"GSM1772096140.5",9.77373262009977,5.61310445216642
"GSM1772096139.11",9.77373262009977,5.61310445216642
"GSM1772096144.4",9.77373262009977,5.61310445216642
"GSM1772096138.15",9.77377636277423,5.61297756422672
"GSM1772075304.7",9.77373262009977,5.61310445216642
"GSM1772096126.4",9.77373262009977,5.61310445216642
"GSM1772075317.6",9.77372656331248,5.6131303376878
"GSM1772084017.9",9.77372582334244,5.61313337275341
"GSM1772096138.16",9.77372582334244,5.61313337275341
"GSM1772096100.14",9.77372582334244,5.61313337275341
"GSM1772096133.7",9.77372582334244,5.61313337275341
"GSM1772084021.5",9.86718687891028,6.99030605425769
"GSM1772096132.8",9.738769121705,8.13973410516058
"GSM1772084014.3",10.2012649233825,6.20977464752726
"GSM1772096140.6",12.2105446676707,14.7699569729972
"GSM1772096132.9",10.6183636988961,8.18056726449266
"GSM1772084020",7.08936422021478,4.91914262220316
"GSM1772096103.10",10.2111614521396,6.24461192461937
"GSM1772096162.6",10.277898562678,5.01550114042351
"GSM1772096132.10",11.6466430354802,7.11519584508408
"GSM1772096136.7",8.90058470894724,5.87509901706867
"GSM1772078017.2",9.42851597696074,7.05719179311142
"GSM1772096102.4",8.90058472388169,5.87509892995552
"GSM1772089194.5",10.3227969648164,5.40228733814109
"GSM1772096132.11",11.5875196484235,7.82159896838903
"GSM1772096099.3",9.40356782494041,5.07514968764631
"GSM1772096136.8",12.0333103586397,5.79442096443038
"GSM1772096168.4",8.97551486416732,3.89301827014343
"GSM1772096102.5",10.8593834843294,3.21098370640208
"GSM1772096136.9",8.78194190059509,7.44856569320748
"GSM1772089187.2",9.5129043987174,5.82789559381697
"GSM1772096100.15",9.5933199608383,6.093260574661
"GSM1772096141.22",8.97551486416732,3.89301827014343
"GSM1772092011",9.48288046004308,3.29835796499707
"GSM1772096135.11",8.81918212258804,6.78087163504649
"GSM1772096139.12",-0.0243168509641965,-13.7067675526209
"GSM1772096135.12",10.2785851224748,7.16536660382063
"GSM1772096101.8",11.2613390120064,5.14944618076274
"GSM1772096135.13",10.0890591685989,3.51920932275987
"GSM1772096141.23",9.16950495447022,8.29013269472721
"GSM1772096103.11",10.8216254866231,4.0246245217245
"GSM1772096140.7",10.0277373162974,3.95690682409408
"GSM1772096103.12",9.57921475020897,6.09462872646063
"GSM1772096101.9",10.3400894118103,6.1182791674078
"GSM1772084021.6",9.98809704400762,4.7641636120352
"GSM1772084021.7",11.6466430354802,7.11519584508408
"GSM1772096144.5",10.2117855132704,5.29069010857115
"GSM1772096173.6",9.52408819276227,5.84578819496574
"GSM1772096132.12",10.9241836890414,6.93662829549966
"GSM1772084021.8",7.69861442104342,7.12956484870062
"GSM1772096172.4",8.12810276879043,6.78646773423706
"GSM1772096141.24",8.92766468094519,3.4435785289351
"GSM1772096172.5",6.97477052509545,5.93791846944472
"GSM1772089196.1",9.00602502584552,5.66480781043558
"GSM1772096172.6",9.52408819276227,5.84578819496574
"GSM1772075305.1",7.86701595799649,6.10118259040931
"GSM1772078028.4",9.00602502584552,5.66480781043558
"GSM1772075304.8",9.29687300237534,4.43177951369887
"GSM1772075304.9",10.2818142503885,5.0548316008228
"GSM1772084014.4",10.198821147764,7.17752322643734
"GSM1772096140.8",9.5129043987174,5.82789559381697
"GSM1772096138.17",10.6824799494779,5.77244942300216
"GSM1772096126.5",9.17875630367853,7.35955494989778
"GSM1772096138.18",12.2106057293622,14.7699569058519
"GSM1772084021.9",11.2613390120064,5.14944618076274
"GSM1772089194.6",12.2874326738951,5.04288941285554
"GSM1772089194.7",8.48764902351396,6.44833036179383
"GSM1772078030.8",9.98809704400762,4.7641636120352
"GSM1772078030.9",11.1987092230803,1.36035886208527
"GSM1772092009.2",9.86319175769681,2.96717229446405
"GSM1772092013.2",11.343513782175,0.684171328378408
"GSM1772092013.3",8.33611807590789,5.36810167390036
"GSM1772075305.2",10.2925828142706,5.05855986955584
"GSM1772078031.3",8.33653293800896,5.36795582023734
"GSM1772078030.10",10.8593834920834,3.21098370991629
"GSM1772092012.1",8.96748875673368,5.85322274573504
"GSM1772078016.3",9.60682003111728,6.06716024055013
"GSM1772075305.3",9.02600127100593,6.49379791046829
"GSM1772075317.7",11.0984150727644,7.8113650586066
"GSM1772078014.2",8.10150485382731,4.4119395520151
"GSM1772078014.3",9.77372582334244,5.61313337275341
"GSM1772078014.4",9.77372582334244,5.61313337275341
"GSM1772078019.6",9.77372582334244,5.61313337275341
"GSM1772092011.1",9.77373262009977,5.61310445216642
"GSM1772089188.2",9.77373262009977,5.61310445216642
"GSM1772089187.3",9.77377636277423,5.61297756422672
"GSM1772096126.6",9.77373262009977,5.61310445216642
"GSM1772096096.2",9.77373262009977,5.61310445216642
"GSM1772096099.4",9.77373262009977,5.61310445216642
"GSM1772096099.5",9.77373262009977,5.61310445216642
"GSM1772096099.6",9.77373262009977,5.61310445216642
"GSM1772096099.7",9.77377636277423,5.61297756422672
"GSM1772096099.8",9.5933199608383,6.093260574661
"GSM1772096100.16",10.9241836890414,6.93662829549966
"GSM1772096100.17",9.77352017590137,5.61297510276022
"GSM1772096101.10",9.3962812563927,5.07559090835527
"GSM1772096101.11",11.3098057800235,5.78248158176041
"GSM1772096103.13",12.2583410082248,6.93425631370696
"GSM1772096103.14",9.17875630367931,7.35955494988238
"GSM1772096103.15",9.77373262009977,5.61310445216642
"GSM1772096103.16",10.3899216905348,3.40951982167215
"GSM1772096103.17",10.1484983003039,7.18627653559421
"GSM1772096132.13",10.2818142503885,5.0548316008228
"GSM1772096132.14",12.0029561613956,5.79279138739004
"GSM1772096132.15",9.3962812563927,5.07559090835527
"GSM1772096132.16",7.72587992073497,6.30115968562411
"GSM1772096133.8",10.6824799494779,5.77244942300216
"GSM1772096133.9",10.9223343010159,4.47921438961309
"GSM1772096134.8",10.2925828142706,5.05855986955584
"GSM1772096136.10",11.10415837066,4.67368735472169
"GSM1772096136.11",8.90058470894724,5.87509901706867
"GSM1772096139.13",10.9241836890414,6.93662829549966
"GSM1772096140.9",8.13636078460491,6.7850941394733
"GSM1772096140.10",9.52408819276227,5.84578819496574
"GSM1772096140.11",11.1176814364394,5.14553520309466
"GSM1772096141.25",8.5021911946206,5.21239388910527
"GSM1772096141.26",8.13627773365618,6.78509168420932
"GSM1772096162.7",10.3917133736294,6.14378066011422
"GSM1772096162.8",10.8525676953271,5.55738582788535
"GSM1772096162.9",8.17139066029648,6.78312367941152
"GSM1772096162.10",11.3098057800235,5.78248158176041
"GSM1772096165.11",10.2012649233825,6.20977464752724
"GSM1772096165.12",7.72450849280107,5.31948396052019
"GSM1772096168.5",8.57799640268983,3.27181994452632
"GSM1772096171.3",8.98567777821587,5.68686205047329
"GSM1772096172.7",10.232141006893,8.31832769175562
"GSM1772096172.8",9.27735715626307,6.45256297354373
"GSM1772096172.9",11.2510475369394,6.28662225633306
"GSM1772096173.7",10.2843503278959,5.05469914380611
"GSM1772096173.8",7.72450849280107,5.31948396052019
"GSM1772096128.1",12.2103823962821,14.7699569534047
"GSM1772096128.2",9.98809704400762,4.7641636120352
"GSM1772096128.3",8.99837426659421,4.90670966368463
"GSM1772096175.2",-2.54489756122004,-11.3160647155907
"GSM1772096175.3",5.45192784137635,17.0511997937272
"GSM1772084020.1",10.9241836890414,6.93662829549966
"GSM1772084020.2",5.45183988857405,17.0524562004292
"GSM1772084014.5",10.7242667167117,8.09505876663334
"GSM1772084021.10",10.9241836890414,6.93662829549966
"GSM1772084021.11",10.8593834920943,3.21098370992124
"GSM1772089190.4",7.08936422021479,4.91914262220314
"GSM1772078022.2",11.8850844372677,4.50157946349301
"GSM1772092008.2",11.1176814364394,5.14553520309466
"GSM1772092008.3",11.0984150727644,7.81136505860663
"GSM1772092009.3",11.8744235694067,4.50020744492136
"GSM1772078016.4",9.28029565852817,4.42784133234302
"GSM1772078030.11",13.1408351517924,-4.95319482293842
"GSM1772092013.4",11.1987092230803,1.36035886208527
"GSM1772078017.3",11.8850844372677,4.50157946349301
"GSM1772089194.8",9.86840453817997,6.64091161071161
"GSM1772089195.4",13.1408351517924,-4.95319482293842
"GSM1772089195.5",13.1408351517924,-4.95319482293844
"GSM1772078016.5",10.1988211477641,7.17752322643759
"GSM1772096101.12",9.28620520086867,4.43552876952881
"GSM1772089190.5",13.1437023290487,-4.95381889753435
"GSM1772078017.4",9.7735134788984,5.61300484541652
"GSM1772089190.6",7.79303635671007,7.51807745620519
"GSM1772078016.6",13.1408351517924,-4.95319482293842
"GSM1772075304.10",11.166945619642,3.97620931373599
"GSM1772089190.7",8.11471189338668,4.41224861013122
"GSM1772075305.4",13.1408351517924,-4.95319482293844
"GSM1772089196.2",10.2843503278959,5.05469914380611
"GSM1772078028.5",12.2874326871374,5.04288942551641
"GSM1772078016.7",10.9223343010159,4.47921438961309
"GSM1772075305.5",13.1408351517924,-4.95319482293844
"GSM1772096139.14",8.90058470894724,5.87509901706867
"GSM1772075304.11",13.1408351517924,-4.95319482293842
"GSM1772075304.12",13.1392900485087,-4.89467835481237
"GSM1772075304.13",13.1408351517924,-4.95319482293844
"GSM1772075304.14",8.13627773365618,6.78509168420932
"GSM1772078030.12",9.3962812563927,5.07559090835527
"GSM1772096168.6",10.6824799494779,5.77244942300216
"GSM1772075305.6",11.3725690707207,0.57759537476777
"GSM1772075305.7",10.3731052748126,6.13110435339262
"GSM1772089186.4",8.96748875673375,5.85322274573498
"GSM1772092005",10.7911494853079,4.00789964308626
"GSM1772089186.5",10.2117855132704,5.29069010857115
"GSM1772078016.8",7.72450849280119,5.31948396051977
"GSM1772089186.6",11.5875196484235,7.82159896838903
"GSM1772078017.5",8.96380556932006,7.46936614094929
"GSM1772078017.6",8.25925952268891,3.42415035046942
"GSM1772092008.4",13.1408351517924,-4.95319482293844
"GSM1772092008.5",10.2012649233825,6.20977464752724
"GSM1772092012.2",10.2111614521396,6.24461192461937
"GSM1772075304.15",13.1408351517924,-4.95319482293842
"GSM1772078017.7",9.77372582334244,5.61313337275341
"GSM1772092012.3",9.77344620618715,5.61957237505515
"GSM1772092008.6",9.77430236067587,5.62671401167734
"GSM1772078017.8",9.77382355228626,5.61203371311742
"GSM1772078017.9",13.3000297680632,-4.88522247000045
"GSM1772092012.4",9.77382355228626,5.61203371311742
"GSM1772075304.16",13.1408351517924,-4.95319482293842
"GSM1772092012.5",9.77372582334244,5.61313337275341
"GSM1772096136.12",13.1324742318725,-4.9513794520258
"GSM1772078013.3",10.2583109825367,4.04446645236873
"GSM1772075305.8",10.8593834920947,3.21098370992142
"GSM1772075305.9",9.86927778977081,7.00537863453
"GSM1772089196.3",10.2012649233825,6.20977464752724
"GSM1772075304.17",12.2967874172101,-4.35249839857138
"GSM1772075305.10",10.2583109825367,4.04446645236873
"GSM1772078013.4",10.2583109825367,4.04446645236873
"GSM1772089196.4",8.10150485132759,4.4119396000732
"GSM1772096136.13",12.2967854727871,-4.3524929522934
"GSM1772096132.17",9.86825718757826,6.64100287356304
"GSM1772075309",8.33611807590789,5.36810167390036
"GSM1772096173.9",12.2106014883104,14.7699569745507
"GSM1772096135.14",9.88674180700671,6.66069116657589
"GSM1772096099.9",10.6824799494779,5.77244942300216
"GSM1772078030.13",11.1635936263718,4.00587568886998
"GSM1772096101.13",10.2353206121441,5.41211021980843
"GSM1772078016.9",13.1408351517924,-4.95319482293842
"GSM1772096135.15",10.3917133736294,6.14378066011422
"GSM1772089194.9",13.1408351517924,-4.95319482293842
"GSM1772092010",9.98809704400762,4.7641636120352
