"","x"
"GSM1772084021.40",16
"GSM1772078028.38",16
"GSM1772058147.45",16
"GSM1772096128.38",16
"GSM1772058147.70",16
"GSM1772078018.35",16
"GSM1772058147.77",16
"GSM1772096175.3",16
"GSM1772096128.39",16
"GSM1772058147.35",16
"GSM1772075310.48",16
"GSM1772075309.42",16
"GSM1772096144.22",16
"GSM1772084014.27",16
"GSM1772096165.16",16
"GSM1772096128.34",16
"GSM1772096134.3",16
"GSM1772078029.38",16
"GSM1772084021.41",16
"GSM1772096161.14",16
"GSM1772096128.36",16
"GSM1772092011.26",16
"GSM1772084020.2",16
"GSM1772084021.39",16
"GSM1772096131.32",16
"GSM1772075309.41",16
"GSM1772096128.35",16
"GSM1772084017.39",16
"GSM1772096127.29",16
"GSM1772078017.49",16
"GSM1772096145.15",16
"GSM1772096145.5",16
"GSM1772075317.10",16
"GSM1772084017.40",16
"GSM1772096145.6",16
"GSM1772078029.37",16
"GSM1772096145.30",16
"GSM1772096171.35",16
"GSM1772096127.28",16
"GSM1772092008.47",16
"GSM1772084021.37",16
"GSM1772096128.37",16
"GSM1772084021.38",16
"GSM1772096097.22",17
"GSM1772092010.3",17
"GSM1772078014.36",17
"GSM1772092010.29",17
"GSM1772058147.64",17
"GSM1772078022.28",17
"GSM1772078030.45",17
"GSM1772078019.38",17
"GSM1772058147.46",17
"GSM1772078018.38",17
"GSM1772096096.21",17
"GSM1772078028.40",18
"GSM1772096127.27",18
"GSM1772078029.42",18
"GSM1772075317.38",18
"GSM1772078031.40",18
"GSM1772078022.40",18
"GSM1772084020.17",18
"GSM1772075317.42",18
"GSM1772078016.48",18
"GSM1772089187.27",18
"GSM1772078022.37",18
"GSM1772078014.43",18
"GSM1772096131.13",18
"GSM1772096141.46",18
"GSM1772092008.50",18
"GSM1772084017.33",18
"GSM1772075317.43",18
"GSM1772096099.47",18
"GSM1772096128.33",18
"GSM1772096161.16",18
"GSM1772078016.55",18
"GSM1772092008.43",18
"GSM1772096101.41",18
"GSM1772075309.38",18
"GSM1772075317.33",18
"GSM1772096145.29",18
"GSM1772096140.32",18
"GSM1772075309",18
"GSM1772075310.59",18
"GSM1772084020.13",19
"GSM1772084014.18",19
"GSM1772092005.21",19
"GSM1772075305.12",19
"GSM1772096101.32",19
"GSM1772078028.26",19
"GSM1772078031.24",19
"GSM1772092010.27",19
"GSM1772096128.21",19
"GSM1772084021.45",19
"GSM1772096096.19",19
"GSM1772084017.26",19
"GSM1772078013.16",19
"GSM1772092005.22",19
"GSM1772078023.18",19
"GSM1772096139.6",19
"GSM1772078029.25",19
"GSM1772078018.36",19
"GSM1772096168.29",19
"GSM1772096097.21",19
"GSM1772096165.27",19
"GSM1772078030.48",19
"GSM1772075310.37",19
"GSM1772092005.38",19
"GSM1772092005.39",19
"GSM1772096162.26",19
"GSM1772084021.48",19
"GSM1772058147.37",19
"GSM1772096145.23",19
"GSM1772096101.33",19
"GSM1772075305.31",19
"GSM1772075310.47",19
"GSM1772096126.33",19
"GSM1772058147.57",19
"GSM1772084021.35",19
"GSM1772096173.24",19
"GSM1772058147.58",19
"GSM1772096138.48",20
"GSM1772078022.38",20
"GSM1772078014.41",20
"GSM1772084020.21",20
"GSM1772084020.22",20
"GSM1772096133.33",20
"GSM1772084021.36",20
"GSM1772096138.49",20
"GSM1772096138.50",20
"GSM1772096162.37",20
"GSM1772096138.47",20
"GSM1772096131.30",20
"GSM1772078019.37",20
"GSM1772096132.54",20
"GSM1772096132.50",20
"GSM1772096138.29",20
"GSM1772096128.30",20
"GSM1772096162.44",20
"GSM1772078016.45",20
"GSM1772078013.45",20
"GSM1772078017.47",20
"GSM1772096134.27",20
"GSM1772096168.34",20
"GSM1772096138.45",20
"GSM1772092013.41",21
"GSM1772092005.37",21
"GSM1772078023.27",21
"GSM1772096127.34",21
"GSM1772092005.40",21
"GSM1772078030.29",21
"GSM1772078014.48",21
"GSM1772089186.34",21
"GSM1772096175.12",21
"GSM1772078019.39",21
"GSM1772096161.9",21
"GSM1772075305.45",21
"GSM1772075317.44",21
"GSM1772096132.48",21
"GSM1772078016.44",21
"GSM1772092010.31",21
"GSM1772092011.28",21
"GSM1772084017.45",21
"GSM1772078022.34",21
"GSM1772075310.11",21
"GSM1772096171.31",21
"GSM1772078029.16",21
"GSM1772084020.18",21
"GSM1772078018.54",21
"GSM1772092005.32",21
"GSM1772096158.12",21
"GSM1772078016.46",21
"GSM1772096145.28",21
"GSM1772096126.35",21
"GSM1772096138.44",21
"GSM1772096172.30",21
"GSM1772096101.42",21
"GSM1772075309.51",21
"GSM1772075310.42",21
"GSM1772075317.37",21
"GSM1772084014.24",21
"GSM1772092005.35",21
"GSM1772092013.37",21
"GSM1772096099.36",21
"GSM1772078022.30",21
"GSM1772084017.49",21
"GSM1772096161.15",21
"GSM1772096162.38",21
"GSM1772084017.37",21
"GSM1772092011.29",21
"GSM1772084017.32",21
"GSM1772078013.43",21
"GSM1772096128.43",21
"GSM1772084017.31",21
"GSM1772089187.29",21
"GSM1772096138.46",21
"GSM1772078030.51",21
"GSM1772084021.54",21
"GSM1772078030.47",21
"GSM1772075310.46",21
"GSM1772078014.38",21
"GSM1772096134.26",21
"GSM1772075309.49",21
"GSM1772096168.37",21
"GSM1772078028.45",21
"GSM1772078018.40",21
"GSM1772096141.48",21
"GSM1772078028.30",21
"GSM1772084017.46",21
"GSM1772078029.33",21
"GSM1772084020.20",21
"GSM1772096096.22",21
"GSM1772078018.44",21
"GSM1772096126.38",21
"GSM1772096171.38",21
"GSM1772096140.36",21
"GSM1772096132.53",21
"GSM1772096126.32",21
"GSM1772078014.39",21
"GSM1772092008.49",21
"GSM1772084014.23",21
"GSM1772096099.35",21
"GSM1772078029.41",21
"GSM1772092011.35",21
"GSM1772096144.24",21
"GSM1772096171.34",21
"GSM1772096162.40",21
"GSM1772092011.27",21
"GSM1772078014.42",21
"GSM1772096097.23",21
"GSM1772078019.22",21
"GSM1772096100.43",21
"GSM1772092011.25",21
"GSM1772096097.25",21
"GSM1772092009.23",21
"GSM1772096132.18",21
"GSM1772096128.31",21
"GSM1772096165.29",21
"GSM1772075310.60",21
"GSM1772092005.28",21
"GSM1772096175.11",21
"GSM1772096172.21",21
"GSM1772092005.26",21
"GSM1772096100.44",21
"GSM1772096171.36",21
"GSM1772096097.24",21
"GSM1772096165.30",21
"GSM1772096141.47",21
"GSM1772078031.45",21
"GSM1772089188.20",21
"GSM1772078017.48",21
"GSM1772096162.35",21
"GSM1772096101.38",21
"GSM1772096141.45",21
"GSM1772096162.36",21
"GSM1772096138.52",21
"GSM1772078018.50",21
"GSM1772096144.28",21
"GSM1772096171.33",21
"GSM1772078022.31",21
"GSM1772058147.82",21
"GSM1772096128.28",21
"GSM1772092005.34",21
"GSM1772078028.34",21
"GSM1772096128.44",21
"GSM1772096145.22",21
"GSM1772096162.43",21
"GSM1772092009.27",21
"GSM1772092013.40",21
"GSM1772096144.29",21
"GSM1772096133.35",21
"GSM1772096131.33",21
"GSM1772078022.41",21
"GSM1772078023.28",21
"GSM1772096096.24",21
"GSM1772078031.44",21
"GSM1772096096.29",21
"GSM1772078029.36",21
"GSM1772092011.32",22
"GSM1772096139.27",22
"GSM1772096128.32",22
"GSM1772096100.47",22
"GSM1772096136.42",22
"GSM1772092010.28",22
"GSM1772096099.42",22
"GSM1772096132.49",22
"GSM1772096131.29",22
"GSM1772084014.28",22
"GSM1772096133.34",22
"GSM1772084017.21",22
"GSM1772058147.67",22
"GSM1772096171.37",22
"GSM1772078016.43",22
"GSM1772078029.40",22
"GSM1772075317.40",22
"GSM1772089187.28",22
"GSM1772078014.44",22
"GSM1772075310.50",22
"GSM1772096126.37",22
"GSM1772096138.51",22
"GSM1772075317.39",22
"GSM1772084021.44",22
"GSM1772084017.43",22
"GSM1772096127.32",22
"GSM1772078016.52",22
"GSM1772075317.41",22
"GSM1772078014.45",22
"GSM1772096101.39",22
"GSM1772092004.29",22
"GSM1772078029.39",22
"GSM1772092009.26",22
"GSM1772092005.33",22
"GSM1772096133.32",22
"GSM1772084021.47",22
"GSM1772096139.28",22
"GSM1772096101.40",22
"GSM1772084020.23",22
"GSM1772075304.46",22
"GSM1772078030.50",22
"GSM1772078023.26",22
"GSM1772078016.51",22
"GSM1772096172.32",22
"GSM1772084020.24",22
"GSM1772078028.43",22
"GSM1772078017.53",22
"GSM1772078016.54",22
"GSM1772078018.51",22
"GSM1772078018.52",22
"GSM1772084014.29",22
"GSM1772096139.4",22
"GSM1772078016.53",22
"GSM1772096168.32",22
"GSM1772078014.47",22
"GSM1772096099.43",22
"GSM1772075310.51",22
"GSM1772078016.15",22
"GSM1772084021.46",22
"GSM1772078014.46",22
"GSM1772078023.25",23
"GSM1772075305.48",23
"GSM1772092013.39",23
"GSM1772078030.49",23
"GSM1772084021.43",23
"GSM1772092008.48",23
"GSM1772092012.44",23
"GSM1772078017.50",23
"GSM1772092011.31",23
"GSM1772058147.78",23
"GSM1772096168.39",23
"GSM1772058147.76",23
"GSM1772096158.18",23
"GSM1772058147.80",23
"GSM1772096135.34",23
"GSM1772096138.43",23
"GSM1772078018.49",23
"GSM1772096173.26",23
"GSM1772078016.50",23
"GSM1772075305.49",23
"GSM1772078017.51",23
"GSM1772092008.42",23
"GSM1772058147.79",23
"GSM1772096127.23",23
"GSM1772084017.41",23
"GSM1772092011.30",23
"GSM1772075309.44",23
"GSM1772078013.42",23
"GSM1772092005.31",23
"GSM1772092013.38",23
"GSM1772096128.27",23
"GSM1772096145.27",23
"GSM1772096158.17",23
"GSM1772096127.31",23
"GSM1772096101.43",23
"GSM1772075305.43",23
"GSM1772075309.45",23
"GSM1772096126.29",23
"GSM1772075310.58",23
"GSM1772096144.20",23
"GSM1772096127.20",23
"GSM1772096145.32",23
"GSM1772075319.20",23
"GSM1772084017.27",23
"GSM1772075309.35",23
"GSM1772096099.11",23
"GSM1772075310.56",23
"GSM1772096139.26",23
"GSM1772078028.50",23
"GSM1772075310.49",23
"GSM1772092005.23",23
"GSM1772075305.47",23
"GSM1772075305.46",23
"GSM1772084014.26",24
"GSM1772075304.44",24
"GSM1772089186.35",24
"GSM1772084014.25",24
"GSM1772078013.44",24
"GSM1772096102.21",24
"GSM1772075310.32",24
"GSM1772084021.29",24
"GSM1772075309.24",24
"GSM1772078023.19",24
"GSM1772096127.21",24
"GSM1772075310.31",24
"GSM1772084014.19",24
"GSM1772096100.28",24
"GSM1772096126.31",24
"GSM1772078028.28",24
"GSM1772084021.28",24
"GSM1772096145.25",24
"GSM1772078029.30",24
"GSM1772058147.65",24
"GSM1772092005.24",24
"GSM1772096103.44",24
"GSM1772096145.24",24
"GSM1772084021.25",24
"GSM1772078016.42",24
"GSM1772096171.27",24
"GSM1772096101.36",24
"GSM1772096162.33",24
"GSM1772084017.23",24
"GSM1772096101.35",24
"GSM1772084017.29",24
"GSM1772096145.26",24
"GSM1772096101.34",24
"GSM1772092005.27",24
"GSM1772096127",24
"GSM1772078028.29",24
"GSM1772092008.37",24
"GSM1772084021.30",24
"GSM1772092011.3",24
"GSM1772096128.24",24
"GSM1772092008.35",24
"GSM1772096103.47",24
"GSM1772096161.13",24
"GSM1772096165.23",24
"GSM1772096144.21",24
"GSM1772084020.15",24
"GSM1772096132.51",24
"GSM1772096168.41",24
"GSM1772075310.34",24
"GSM1772078028.48",24
"GSM1772084017.34",24
"GSM1772075309.34",24
"GSM1772092008.41",24
"GSM1772084014.21",24
"GSM1772096101.44",24
"GSM1772084014.22",24
"GSM1772096158.13",24
"GSM1772078016.40",24
"GSM1772096138.42",24
"GSM1772096138.40",24
"GSM1772096100.41",24
"GSM1772096103.43",24
"GSM1772078013.41",24
"GSM1772078030.44",24
"GSM1772075309.30",24
"GSM1772096144.19",24
"GSM1772078029.28",24
"GSM1772075310.33",24
"GSM1772075309.26",24
"GSM1772078017.44",24
"GSM1772096132.47",24
"GSM1772075310.35",24
"GSM1772096168.31",24
"GSM1772075309.29",24
"GSM1772096136.41",24
"GSM1772096100.42",24
"GSM1772078028.32",24
"GSM1772096099.39",24
"GSM1772096135.31",24
"GSM1772075310.40",24
"GSM1772084021.31",24
"GSM1772096144.18",25
"GSM1772096099.40",25
"GSM1772078022.26",25
"GSM1772096168.30",25
"GSM1772096128.29",25
"GSM1772084020.16",25
"GSM1772078031.5",25
"GSM1772075317.35",25
"GSM1772078022.32",25
"GSM1772078016.41",25
"GSM1772096172.31",25
"GSM1772075309.33",25
"GSM1772092008.7",25
"GSM1772096138.39",25
"GSM1772096135.33",25
"GSM1772078016.10",25
"GSM1772078014.40",25
"GSM1772096127.30",25
"GSM1772096126.36",25
"GSM1772075309.22",25
"GSM1772075309.43",25
"GSM1772075309.37",25
"GSM1772075309.36",25
"GSM1772075309.27",25
"GSM1772078016.39",26
"GSM1772078017.43",26
"GSM1772075309.31",26
"GSM1772075305.42",26
"GSM1772075319.17",26
"GSM1772092008.40",26
"GSM1772078018.41",26
"GSM1772078029.27",26
"GSM1772096102.20",26
"GSM1772075305.44",26
"GSM1772075309.40",26
"GSM1772092008.9",26
"GSM1772075309.32",26
"GSM1772078018.42",26
"GSM1772075309.28",26
"GSM1772058147.66",26
"GSM1772078031.32",26
"GSM1772078031.36",26
"GSM1772078022.29",26
"GSM1772075309.25",26
"GSM1772078016.38",26
"GSM1772092010.30",26
"GSM1772078017.56",26
"GSM1772078022.35",26
"GSM1772078031.37",26
"GSM1772075304.43",26
"GSM1772078028.36",26
"GSM1772075319.18",26
"GSM1772096128.26",26
"GSM1772096161.7",26
"GSM1772096162.17",26
"GSM1772078016.47",26
"GSM1772078017.45",26
"GSM1772096126.34",26
"GSM1772096158.14",26
"GSM1772075310.38",26
"GSM1772075317.36",26
"GSM1772096171.32",26
"GSM1772096171.30",26
"GSM1772078014.37",26
"GSM1772096158.15",26
"GSM1772096127.26",26
"GSM1772096161.11",26
"GSM1772078022.36",26
"GSM1772078023.24",26
"GSM1772096099.37",26
"GSM1772096126.30",26
"GSM1772096161.10",26
"GSM1772075310.41",26
"GSM1772078016.58",26
"GSM1772075304.45",26
"GSM1772078028.41",26
"GSM1772078028.37",26
"GSM1772058147.81",26
"GSM1772096158.16",26
"GSM1772078016.37",26
"GSM1772078028.49",26
"GSM1772075309.21",26
"GSM1772084017.28",26
"GSM1772096140.34",26
"GSM1772096127.22",26
"GSM1772084021.33",26
"GSM1772096168.36",26
"GSM1772078028.33",26
"GSM1772092008.39",26
"GSM1772096099.33",26
"GSM1772092012.43",26
"GSM1772092008.38",26
"GSM1772096161.8",26
"GSM1772078018.47",26
"GSM1772096135.32",26
"GSM1772096168.35",26
"GSM1772084021.51",26
"GSM1772084014.20",26
"GSM1772096132.46",26
"GSM1772084017.36",26
"GSM1772084021.34",26
"GSM1772096165.28",26
"GSM1772092008.46",26
"GSM1772096127.25",26
"GSM1772092009.24",26
"GSM1772092010.32",26
"GSM1772092009.25",26
"GSM1772078028.35",26
"GSM1772096103.46",26
"GSM1772092008.45",26
"GSM1772096161.12",26
"GSM1772078023.23",26
"GSM1772078031.34",26
"GSM1772084020.19",26
"GSM1772096100.45",26
"GSM1772075319.19",26
"GSM1772096101.37",26
"GSM1772075310.45",26
"GSM1772092008.44",26
"GSM1772078023.22",26
"GSM1772078023.21",26
"GSM1772078022.33",26
"GSM1772084017.35",26
"GSM1772078018.48",26
"GSM1772084017.30",26
"GSM1772078022.27",26
"GSM1772075310.43",26
"GSM1772096158.11",26
"GSM1772075319.15",26
"GSM1772096128.25",26
"GSM1772075309.39",26
"GSM1772075319.30",27
"GSM1772096127.16",27
"GSM1772084020.14",27
"GSM1772096138.41",27
"GSM1772096101.31",27
"GSM1772078018.37",27
"GSM1772096141.44",27
"GSM1772096127.19",27
"GSM1772078028.27",27
"GSM1772092008.36",27
"GSM1772096127.18",27
"GSM1772096171.26",27
"GSM1772075319.14",27
"GSM1772096127.17",27
"GSM1772078031.7",27
"GSM1772078029.26",27
"GSM1772096132.45",27
"GSM1772096128.22",27
"GSM1772096128.41",27
"GSM1772096171.28",27
"GSM1772096161.6",27
"GSM1772084021.26",27
"GSM1772075309.23",27
"GSM1772058147.63",27
"GSM1772092013.36",27
"GSM1772078030.43",27
"GSM1772078031.35",27
"GSM1772078018.46",27
"GSM1772075310.30",27
"GSM1772096128.40",27
"GSM1772078030.46",27
"GSM1772096158.19",27
"GSM1772078018.43",27
"GSM1772078022.25",27
"GSM1772084021.24",27
"GSM1772096132.44",27
"GSM1772096097.31",28
"GSM1772078014.49",28
"GSM1772096136.43",28
"GSM1772096097.30",28
"GSM1772096133.36",28
"GSM1772096128.47",28
"GSM1772096140.38",28
"GSM1772075310.7",28
"GSM1772096103.51",28
"GSM1772078017.58",28
"GSM1772092005.42",28
"GSM1772084021.49",28
"GSM1772075317.46",28
"GSM1772096165.34",28
"GSM1772096103.49",28
"GSM1772096103.52",28
"GSM1772096132.56",28
"GSM1772096136.24",28
"GSM1772096168.44",28
"GSM1772096162.41",28
"GSM1772096132.55",28
"GSM1772096099.46",28
"GSM1772096145.33",28
"GSM1772096128.48",28
"GSM1772075319.28",28
"GSM1772096144.17",28
"GSM1772096096.17",28
"GSM1772096099.48",28
"GSM1772075310.52",28
"GSM1772075310.55",28
"GSM1772084017.48",28
"GSM1772096161.17",28
"GSM1772096097.26",28
"GSM1772096145.34",28
"GSM1772096101.45",28
"GSM1772078017.41",28
"GSM1772092010.33",28
"GSM1772096096.31",28
"GSM1772096100.3",28
"GSM1772075309.46",28
"GSM1772096168.38",28
"GSM1772075319.29",28
"GSM1772096144.34",28
"GSM1772096162.42",28
"GSM1772075319.32",28
"GSM1772096144.16",28
"GSM1772096165.31",28
"GSM1772096165.35",28
"GSM1772096103.50",28
"GSM1772096162.3",28
"GSM1772096168.48",28
"GSM1772078028.59",28
"GSM1772096144.36",28
"GSM1772075319.27",28
"GSM1772078018.55",28
"GSM1772078031.41",29
"GSM1772092005.36",29
"GSM1772096133.15",29
"GSM1772096162.39",29
"GSM1772078023.16",29
"GSM1772096127.15",29
"GSM1772096165.36",29
"GSM1772084020.12",29
"GSM1772075310.57",29
"GSM1772096165.26",29
"GSM1772096128.42",29
"GSM1772096128.1",29
"GSM1772096099.14",29
"GSM1772075309.20",29
"GSM1772078023.17",29
"GSM1772096162.34",29
"GSM1772089186.36",29
"GSM1772075317.34",29
"GSM1772075310.44",29
"GSM1772075319.11",29
"GSM1772096127.14",29
"GSM1772078028.24",29
"GSM1772078028.51",29
"GSM1772084017.44",29
"GSM1772078028.47",29
"GSM1772096139.25",29
"GSM1772096139.24",29
"GSM1772078029.24",29
"GSM1772084020.3",29
"GSM1772078028.25",29
"GSM1772084017.25",29
"GSM1772084017.47",29
"GSM1772096139.30",29
"GSM1772096141.43",29
"GSM1772096139.10",29
"GSM1772092012.46",29
"GSM1772078028.53",29
"GSM1772078029.44",29
"GSM1772096138.53",29
"GSM1772078028.44",29
"GSM1772078029.34",29
"GSM1772096139.29",29
"GSM1772084021.50",29
"GSM1772078030.55",29
"GSM1772078029.32",29
"GSM1772096138.55",29
"GSM1772096140.35",29
"GSM1772078031.33",29
"GSM1772078030.42",29
"GSM1772078031.42",29
"GSM1772078029.35",29
"GSM1772084021.23",29
"GSM1772078031.31",29
"GSM1772078028.52",29
"GSM1772078030.41",29
"GSM1772092011.34",30
"GSM1772096144.25",30
"GSM1772075319.3",30
"GSM1772096100.27",30
"GSM1772096132.52",30
"GSM1772096144.33",30
"GSM1772096144.27",30
"GSM1772078028.46",30
"GSM1772078028.58",30
"GSM1772096127.33",30
"GSM1772092012.45",30
"GSM1772096139.32",30
"GSM1772075309.52",30
"GSM1772078023.29",30
"GSM1772078023.33",30
"GSM1772092010.36",30
"GSM1772096128.46",30
"GSM1772078028.54",30
"GSM1772075309.50",30
"GSM1772096126.39",30
"GSM1772096144.35",30
"GSM1772096144.23",30
"GSM1772078022.45",30
"GSM1772078028.60",30
"GSM1772096165.32",30
"GSM1772096099.45",30
"GSM1772092011.37",30
"GSM1772096173.28",30
"GSM1772096096.8",30
"GSM1772096096.26",30
"GSM1772096162.48",30
"GSM1772078031.50",30
"GSM1772078031.48",30
"GSM1772084017.50",30
"GSM1772096096.27",30
"GSM1772096134.29",30
"GSM1772075319.31",30
"GSM1772096096.16",30
"GSM1772096102.23",30
"GSM1772096138.20",30
"GSM1772096135.35",30
"GSM1772096165.33",30
"GSM1772078017.46",30
"GSM1772096173.27",31
"GSM1772096097.28",31
"GSM1772078016.56",31
"GSM1772075310.61",31
"GSM1772078019.4",31
"GSM1772096138.54",31
"GSM1772096141.49",31
"GSM1772096132.58",31
"GSM1772096162.45",31
"GSM1772078022.44",31
"GSM1772078030.53",31
"GSM1772078023.31",31
"GSM1772075305.51",31
"GSM1772092011.33",31
"GSM1772096099.44",31
"GSM1772096144.32",31
"GSM1772096097.29",31
"GSM1772096144.30",31
"GSM1772096139.31",31
"GSM1772078030.52",31
"GSM1772092012.47",31
"GSM1772096135.36",31
"GSM1772096136.44",31
"GSM1772096138.56",31
"GSM1772096096.30",31
"GSM1772078028.55",31
"GSM1772078028.56",31
"GSM1772092004.30",31
"GSM1772078023.30",31
"GSM1772078017.55",31
"GSM1772096168.42",31
"GSM1772096127.35",31
"GSM1772092011.36",31
"GSM1772096132.57",31
"GSM1772096096.25",31
"GSM1772078031.49",31
"GSM1772096101.46",31
"GSM1772096168.45",31
"GSM1772092010.35",31
"GSM1772092011.38",31
"GSM1772078029.43",31
"GSM1772075305.52",31
"GSM1772084017.52",31
"GSM1772096168.46",31
"GSM1772096158.20",31
"GSM1772075304.47",31
"GSM1772092010.38",31
"GSM1772092010.34",31
"GSM1772092005.41",31
"GSM1772096103.48",31
"GSM1772078028.57",31
"GSM1772078022.42",31
"GSM1772096168.47",31
"GSM1772096131.34",31
"GSM1772096097.27",31
"GSM1772096162.47",31
"GSM1772075309.53",31
"GSM1772078023.32",31
"GSM1772092011.24",31
"GSM1772096144.31",31
"GSM1772075310.28",31
"GSM1772092010.37",31
"GSM1772096158.21",31
"GSM1772078022.43",31
"GSM1772096128.45",31
"GSM1772084017.53",31
"GSM1772075319.23",31
"GSM1772096172.33",31
"GSM1772084017.51",31
"GSM1772084020.25",31
"GSM1772078017.57",31
"GSM1772096168.43",31
"GSM1772078031.47",31
"GSM1772096162.46",31
"GSM1772075319.25",31
"GSM1772075305.53",31
"GSM1772096127.36",31
"GSM1772096140.37",31
"GSM1772084021.53",31
"GSM1772084021.52",31
"GSM1772075309.48",31
"GSM1772078030.54",31
"GSM1772096141.21",31
"GSM1772078017.54",31
"GSM1772089194.26",32
"GSM1772096172.13",32
"GSM1772096128.11",32
"GSM1772096126.12",32
"GSM1772089190.31",32
"GSM1772096131.5",32
"GSM1772078023.34",32
"GSM1772096168.18",32
"GSM1772089190.27",32
"GSM1772096138.33",32
"GSM1772096136.32",32
"GSM1772078019.15",32
"GSM1772089190.32",32
"GSM1772092012.26",32
"GSM1772096134.13",32
"GSM1772089190.30",32
"GSM1772096101.27",32
"GSM1772096138.34",32
"GSM1772089187.14",32
"GSM1772078016.57",32
"GSM1772096133.22",32
"GSM1772096127.24",32
"GSM1772096145.9",32
"GSM1772096172.14",32
"GSM1772078030.31",32
"GSM1772089188.13",32
"GSM1772092012.25",32
"GSM1772075304.29",32
"GSM1772078019.16",32
"GSM1772092012.27",32
"GSM1772096102.13",32
"GSM1772078018.21",32
"GSM1772058147.3",32
"GSM1772096136.30",32
"GSM1772078017.25",32
"GSM1772084020.10",32
"GSM1772096158.3",32
"GSM1772084014.7",32
"GSM1772078017.42",32
"GSM1772096133.17",32
"GSM1772096136.33",32
"GSM1772075305.1",32
"GSM1772096165.19",32
"GSM1772075310.17",32
"GSM1772096099.41",32
"GSM1772096102.12",32
"GSM1772096100.48",32
"GSM1772096128.10",32
"GSM1772084014.10",32
"GSM1772078014.16",32
"GSM1772096100.32",32
"GSM1772092005.11",32
"GSM1772078013.22",32
"GSM1772096131.4",32
"GSM1772096101.26",32
"GSM1772096168.19",32
"GSM1772096135.24",32
"GSM1772096140.23",32
"GSM1772084014.11",32
"GSM1772075310.18",32
"GSM1772096133.20",32
"GSM1772096097.14",32
"GSM1772096102.16",32
"GSM1772096133.23",32
"GSM1772096145.11",32
"GSM1772089195.19",32
"GSM1772096103.34",32
"GSM1772075310.16",32
"GSM1772096138.25",32
"GSM1772096165.20",32
"GSM1772096162.29",32
"GSM1772096096.18",32
"GSM1772096099.23",32
"GSM1772084017.14",32
"GSM1772096096.11",32
"GSM1772096099.22",32
"GSM1772096138.38",32
"GSM1772096096.20",32
"GSM1772089195.18",32
"GSM1772096139.18",32
"GSM1772096165.14",32
"GSM1772096096.12",32
"GSM1772096126.14",32
"GSM1772096175.6",32
"GSM1772096175.7",32
"GSM1772096162.27",32
"GSM1772096096.13",32
"GSM1772096175.8",32
"GSM1772096172.15",32
"GSM1772096162.28",32
"GSM1772096134.15",32
"GSM1772096171.19",32
"GSM1772096136.31",32
"GSM1772075310.53",32
"GSM1772096133.21",32
"GSM1772096173.17",32
"GSM1772096171.20",32
"GSM1772096162.25",32
"GSM1772084021.15",32
"GSM1772078013.28",32
"GSM1772084017.42",32
"GSM1772089186.29",32
"GSM1772075319.9",32
"GSM1772096128.9",32
"GSM1772096102.14",32
"GSM1772096140.21",32
"GSM1772096099.38",32
"GSM1772075304.40",32
"GSM1772096165.18",32
"GSM1772096161",32
"GSM1772075317.14",32
"GSM1772096161.1",32
"GSM1772096133.19",32
"GSM1772092008.34",32
"GSM1772089190.23",32
"GSM1772096100.46",32
"GSM1772078029.18",32
"GSM1772092004.13",32
"GSM1772075304.32",32
"GSM1772096100.31",32
"GSM1772096135.23",32
"GSM1772078031.38",32
"GSM1772096144.11",32
"GSM1772075310.39",32
"GSM1772096135.22",32
"GSM1772096168.17",32
"GSM1772096103.45",32
"GSM1772092011.8",32
"GSM1772075317.16",32
"GSM1772092011.6",32
"GSM1772096140.22",32
"GSM1772078018.22",32
"GSM1772078016.21",32
"GSM1772096102.17",32
"GSM1772078016.7",32
"GSM1772096100.36",32
"GSM1772092012.28",32
"GSM1772092012.29",32
"GSM1772078019.11",32
"GSM1772078014.17",32
"GSM1772075304.31",32
"GSM1772078018.19",32
"GSM1772089187.15",32
"GSM1772089195.16",32
"GSM1772092005.7",32
"GSM1772089187.13",32
"GSM1772075305.21",32
"GSM1772075304.27",32
"GSM1772092004.12",32
"GSM1772078018.20",32
"GSM1772092012.22",32
"GSM1772075305.20",32
"GSM1772089190.21",32
"GSM1772089187.10",32
"GSM1772075304.30",32
"GSM1772096101.25",32
"GSM1772092013.19",32
"GSM1772092004.10",32
"GSM1772075305.6",32
"GSM1772092013.24",32
"GSM1772089186.15",32
"GSM1772078022.14",32
"GSM1772078023.6",32
"GSM1772089190.20",32
"GSM1772089190.24",32
"GSM1772089188.11",32
"GSM1772075305.18",32
"GSM1772092013.13",32
"GSM1772092005.9",32
"GSM1772078022.12",32
"GSM1772078022.13",32
"GSM1772092008.18",32
"GSM1772089190.22",32
"GSM1772089187.11",32
"GSM1772096131.31",32
"GSM1772092005.10",32
"GSM1772092012.13",32
"GSM1772089196.11",32
"GSM1772092004.9",32
"GSM1772096173.11",32
"GSM1772089194.24",32
"GSM1772092005.8",32
"GSM1772089186.14",32
"GSM1772075304.28",32
"GSM1772089186.12",32
"GSM1772096131.3",32
"GSM1772096131.2",32
"GSM1772089186.11",32
"GSM1772089187.12",32
"GSM1772092012.24",32
"GSM1772092004.11",32
"GSM1772092012.39",32
"GSM1772092012.23",32
"GSM1772084014.9",32
"GSM1772089190.26",32
"GSM1772092004.7",32
"GSM1772092013.15",32
"GSM1772089190.25",32
"GSM1772078029.15",32
"GSM1772089194.25",32
"GSM1772084014.8",32
"GSM1772089186.13",32
