"","x"
"GSM2613808","4"
"GSM2613809","0"
"GSM2613810","2"
"GSM2613811","4"
"GSM2613812","5"
"GSM2613813","0"
"GSM2613814","0"
"GSM2613815","4"
"GSM2613816","0"
"GSM2613817","2"
"GSM2613818","0"
"GSM2613819","0"
"GSM2613820","0"
"GSM2613821","4"
"GSM2613822","4"
"GSM2613823","2"
"GSM2613824","4"
"GSM2613825","0"
"GSM2613826","0"
"GSM2613827","4"
"GSM2613828","0"
"GSM2613829","0"
"GSM2613830","2"
"GSM2613831","0"
"GSM2613832","5"
"GSM2613833","0"
"GSM2613834","2"
"GSM2613835","2"
"GSM2613836","2"
"GSM2613837","9"
"GSM2613838","0"
"GSM2613839","2"
"GSM2613840","0"
"GSM2613841","4"
"GSM2613842","2"
"GSM2613843","5"
"GSM2613844","4"
"GSM2613845","4"
"GSM2613846","2"
"GSM2613847","0"
"GSM2613848","4"
"GSM2613849","0"
"GSM2613850","0"
"GSM2613851","9"
"GSM2613852","0"
"GSM2613853","2"
"GSM2613854","0"
"GSM2613855","0"
"GSM2613856","2"
"GSM2613857","0"
"GSM2613858","0"
"GSM2613859","2"
"GSM2613860","2"
"GSM2613861","5"
"GSM2613862","0"
"GSM2613863","4"
"GSM2613864","2"
"GSM2613865","5"
"GSM2613866","0"
"GSM2613867","4"
"GSM2613868","0"
"GSM2613869","0"
"GSM2613870","0"
"GSM2613871","5"
"GSM2613872","2"
"GSM2613873","4"
"GSM2613874","2"
"GSM2613875","0"
"GSM2613876","0"
"GSM2613877","5"
"GSM2613878","0"
"GSM2613879","4"
"GSM2613880","4"
"GSM2613881","4"
"GSM2613882","9"
"GSM2613883","0"
"GSM2613884","0"
"GSM2613885","4"
"GSM2613886","2"
"GSM2613887","5"
"GSM2613888","5"
"GSM2613889","2"
"GSM2613890","4"
"GSM2613891","4"
"GSM2613892","2"
"GSM2613893","5"
"GSM2613894","0"
"GSM2613895","0"
"GSM2613896","0"
"GSM2613897","0"
"GSM2613898","0"
"GSM2613899","0"
"GSM2613900","0"
"GSM2613901","0"
"GSM2613902","0"
"GSM2613903","2"
"GSM2613904","0"
"GSM2613905","4"
"GSM2613906","0"
"GSM2613907","0"
"GSM2613908","4"
"GSM2613909","0"
"GSM2613910","0"
"GSM2613911","2"
"GSM2613912","9"
"GSM2613913","0"
"GSM2613914","0"
"GSM2613915","2"
"GSM2613916","0"
"GSM2613917","4"
"GSM2613918","0"
"GSM2613919","0"
"GSM2613920","2"
"GSM2613921","0"
"GSM2613922","4"
"GSM2613923","0"
"GSM2613924","0"
"GSM2613925","0"
"GSM2613926","0"
"GSM2613927","0"
"GSM2613928","2"
"GSM2613929","0"
"GSM2613930","0"
"GSM2613931","0"
"GSM2613932","2"
"GSM2613933","2"
"GSM2613934","0"
"GSM2613935","0"
"GSM2613936","2"
"GSM2613937","5"
"GSM2613938","2"
"GSM2613939","2"
"GSM2613940","0"
"GSM2613941","9"
"GSM2613942","2"
"GSM2613943","0"
"GSM2613944","0"
"GSM2613945","2"
"GSM2613946","0"
"GSM2613947","5"
"GSM2613948","0"
"GSM2613949","0"
"GSM2613950","4"
"GSM2613951","2"
"GSM2613952","2"
"GSM2613953","0"
"GSM2613954","4"
"GSM2613955","0"
"GSM2613956","4"
"GSM2613957","0"
"GSM2613958","2"
"GSM2613959","9"
"GSM2613960","4"
"GSM2613961","4"
"GSM2613962","0"
"GSM2613963","5"
"GSM2613964","2"
"GSM2613965","0"
"GSM2613966","2"
"GSM2613967","2"
"GSM2613968","0"
"GSM2613969","2"
"GSM2613970","0"
"GSM2613971","5"
"GSM2613972","9"
"GSM2613973","2"
"GSM2613974","5"
"GSM2613975","0"
"GSM2613976","2"
"GSM2613977","0"
"GSM2613978","2"
"GSM2613979","2"
"GSM2613980","0"
"GSM2613981","2"
"GSM2613982","0"
"GSM2613983","2"
"GSM2613984","1"
"GSM2613985","1"
"GSM2613986","6"
"GSM2613987","1"
"GSM2613988","3"
"GSM2613989","1"
"GSM2613990","1"
"GSM2613991","2"
"GSM2613992","1"
"GSM2613993","1"
"GSM2613994","1"
"GSM2613995","3"
"GSM2613996","1"
"GSM2613997","6"
"GSM2613998","3"
"GSM2613999","1"
"GSM2614000","1"
"GSM2614001","5"
"GSM2614002","3"
"GSM2614003","3"
"GSM2614004","7"
"GSM2614005","1"
"GSM2614006","1"
"GSM2614007","3"
"GSM2614008","1"
"GSM2614009","1"
"GSM2614010","3"
"GSM2614011","3"
"GSM2614012","3"
"GSM2614013","1"
"GSM2614014","6"
"GSM2614015","3"
"GSM2614016","1"
"GSM2614017","7"
"GSM2614018","6"
"GSM2614019","3"
"GSM2614020","3"
"GSM2614021","1"
"GSM2614022","12"
"GSM2614023","6"
"GSM2614024","3"
"GSM2614025","0"
"GSM2614026","1"
"GSM2614027","1"
"GSM2614028","7"
"GSM2614029","1"
"GSM2614030","3"
"GSM2614031","1"
"GSM2614032","1"
"GSM2614033","7"
"GSM2614034","3"
"GSM2614035","1"
"GSM2614036","3"
"GSM2614037","1"
"GSM2614038","3"
"GSM2614039","1"
"GSM2614040","1"
"GSM2614041","7"
"GSM2614042","3"
"GSM2614043","3"
"GSM2614044","5"
"GSM2614045","1"
"GSM2614046","3"
"GSM2614047","12"
"GSM2614048","3"
"GSM2614049","1"
"GSM2614050","1"
"GSM2614051","1"
"GSM2614052","3"
"GSM2614053","2"
"GSM2614054","1"
"GSM2614055","1"
"GSM2614056","3"
"GSM2614057","2"
"GSM2614058","6"
"GSM2614059","6"
"GSM2614060","6"
"GSM2614061","1"
"GSM2614062","6"
"GSM2614063","6"
"GSM2614064","7"
"GSM2614065","7"
"GSM2614066","1"
"GSM2614067","1"
"GSM2614068","3"
"GSM2614069","7"
"GSM2614070","3"
"GSM2614071","1"
"GSM2614072","6"
"GSM2614073","1"
"GSM2614074","6"
"GSM2614075","1"
"GSM2614076","3"
"GSM2614077","3"
"GSM2614078","1"
"GSM2614079","1"
"GSM2614080","7"
"GSM2614081","3"
"GSM2614082","1"
"GSM2614083","6"
"GSM2614084","3"
"GSM2614085","1"
"GSM2614086","1"
"GSM2614087","3"
"GSM2614088","1"
"GSM2614089","0"
"GSM2614090","3"
"GSM2614091","6"
"GSM2614092","1"
"GSM2614093","3"
"GSM2614094","1"
"GSM2614095","3"
"GSM2614096","1"
"GSM2614097","3"
"GSM2614098","1"
"GSM2614099","1"
"GSM2614100","2"
"GSM2614101","1"
"GSM2614102","1"
"GSM2614103","10"
"GSM2614104","3"
"GSM2614105","1"
"GSM2614106","3"
"GSM2614107","1"
"GSM2614108","7"
"GSM2614109","3"
"GSM2614110","1"
"GSM2614111","7"
"GSM2614112","3"
"GSM2614113","7"
"GSM2614114","3"
"GSM2614115","3"
"GSM2614116","6"
"GSM2614117","1"
"GSM2614118","3"
"GSM2614119","1"
"GSM2614120","1"
"GSM2614121","3"
"GSM2614122","7"
"GSM2614123","1"
"GSM2614124","3"
"GSM2614125","1"
"GSM2614126","6"
"GSM2614127","7"
"GSM2614128","1"
"GSM2614129","1"
"GSM2614130","1"
"GSM2614131","3"
"GSM2614132","1"
"GSM2614133","6"
"GSM2614134","7"
"GSM2614135","3"
"GSM2614136","1"
"GSM2614137","3"
"GSM2614138","1"
"GSM2614139","3"
"GSM2614140","1"
"GSM2614141","3"
"GSM2614142","3"
"GSM2614143","3"
"GSM2614144","6"
"GSM2614145","6"
"GSM2614146","3"
"GSM2614147","1"
"GSM2614148","1"
"GSM2614149","7"
"GSM2614150","6"
"GSM2614151","3"
"GSM2614152","1"
"GSM2614153","3"
"GSM2614154","3"
"GSM2614155","6"
"GSM2614156","7"
"GSM2614157","1"
"GSM2614158","3"
"GSM2614159","5"
"GSM2614160","3"
"GSM2614161","7"
"GSM2614162","3"
"GSM2614163","3"
"GSM2614164","3"
"GSM2614165","3"
"GSM2614166","3"
"GSM2614167","1"
"GSM2614168","7"
"GSM2614169","7"
"GSM2614170","6"
"GSM2614171","3"
"GSM2614172","6"
"GSM2614173","6"
"GSM2614174","7"
"GSM2614175","1"
"GSM2614176","3"
"GSM2614177","3"
"GSM2614178","2"
"GSM2614179","1"
"GSM2614180","1"
"GSM2614181","3"
"GSM2614182","1"
"GSM2614183","3"
"GSM2614184","6"
"GSM2614185","3"
"GSM2614186","6"
"GSM2614187","3"
"GSM2614188","9"
"GSM2614189","3"
"GSM2614190","9"
"GSM2614191","7"
"GSM2614192","3"
"GSM2614193","6"
"GSM2614194","3"
"GSM2614195","3"
"GSM2614196","3"
"GSM2614197","6"
"GSM2614198","1"
"GSM2614199","1"
"GSM2614200","6"
"GSM2614201","1"
"GSM2614202","7"
"GSM2614203","1"
"GSM2614204","1"
"GSM2614205","6"
"GSM2614206","1"
"GSM2614207","3"
"GSM2614208","1"
"GSM2614209","3"
"GSM2614210","6"
"GSM2614211","7"
"GSM2614212","7"
"GSM2614213","3"
"GSM2614214","7"
"GSM2614215","3"
"GSM2614216","7"
"GSM2614217","3"
"GSM2614218","1"
"GSM2614219","3"
"GSM2614220","6"
"GSM2614221","3"
"GSM2614222","3"
"GSM2614223","6"
"GSM2614224","6"
"GSM2614225","2"
"GSM2614226","6"
"GSM2614227","3"
"GSM2614228","1"
"GSM2614229","7"
"GSM2614230","6"
"GSM2614231","7"
"GSM2614232","1"
"GSM2614233","3"
"GSM2614234","7"
"GSM2614235","1"
"GSM2614236","1"
"GSM2614237","6"
"GSM2614238","1"
"GSM2614239","6"
"GSM2614240","7"
"GSM2614241","3"
"GSM2614242","7"
"GSM2614243","12"
"GSM2614244","1"
"GSM2614245","6"
"GSM2614246","7"
"GSM2614247","3"
"GSM2614248","3"
"GSM2614249","3"
"GSM2614250","7"
"GSM2614251","1"
"GSM2614252","1"
"GSM2614253","1"
"GSM2614254","6"
"GSM2614255","6"
"GSM2614256","3"
"GSM2614257","1"
"GSM2614258","3"
"GSM2614259","6"
"GSM2614260","1"
"GSM2614261","3"
"GSM2614262","3"
"GSM2614263","6"
"GSM2614264","6"
"GSM2614265","12"
"GSM2614266","1"
"GSM2614267","7"
"GSM2614268","3"
"GSM2614269","1"
"GSM2614270","1"
"GSM2614271","1"
"GSM2614272","6"
"GSM2614273","1"
"GSM2614274","3"
"GSM2614275","6"
"GSM2614276","1"
"GSM2614277","3"
"GSM2614278","1"
"GSM2614279","6"
"GSM2614280","1"
"GSM2614281","3"
"GSM2614282","1"
"GSM2614283","4"
"GSM2614284","7"
"GSM2614285","3"
"GSM2614286","1"
"GSM2614287","7"
"GSM2614288","1"
"GSM2614289","3"
"GSM2614290","3"
"GSM2614291","3"
"GSM2614292","1"
"GSM2614293","3"
"GSM2614294","3"
"GSM2614295","3"
"GSM2614296","1"
"GSM2614297","3"
"GSM2614298","3"
"GSM2614299","3"
"GSM2614300","3"
"GSM2614301","7"
"GSM2614302","2"
"GSM2614303","3"
"GSM2614304","3"
"GSM2614305","2"
"GSM2614306","1"
"GSM2614307","6"
"GSM2614308","1"
"GSM2614309","7"
"GSM2614310","3"
"GSM2614311","3"
"GSM2614312","6"
"GSM2614313","7"
"GSM2614314","1"
"GSM2614315","3"
"GSM2614316","6"
"GSM2614317","1"
"GSM2614318","1"
"GSM2614319","1"
"GSM2614320","2"
"GSM2614321","1"
"GSM2614322","1"
"GSM2614323","3"
"GSM2614324","3"
"GSM2614325","1"
"GSM2614326","7"
"GSM2614327","3"
"GSM2614328","3"
"GSM2614329","1"
"GSM2614330","0"
"GSM2614331","6"
"GSM2614332","3"
"GSM2614333","3"
"GSM2614334","3"
"GSM2614335","6"
"GSM2614336","12"
"GSM2614337","2"
"GSM2614338","6"
"GSM2614339","7"
"GSM2614340","3"
"GSM2614341","6"
"GSM2614342","1"
"GSM2614343","1"
"GSM2614344","6"
"GSM2614345","7"
"GSM2614346","3"
"GSM2614347","3"
"GSM2614348","5"
"GSM2614349","1"
"GSM2614350","3"
"GSM2614351","3"
"GSM2614352","1"
"GSM2614353","2"
"GSM2614354","1"
"GSM2614355","1"
"GSM2614356","1"
"GSM2614357","1"
"GSM2614358","3"
"GSM2614359","1"
"GSM2614360","6"
"GSM2614361","3"
"GSM2614362","3"
"GSM2614363","3"
"GSM2614364","1"
"GSM2614365","7"
"GSM2614366","7"
"GSM2614367","1"
"GSM2614368","7"
"GSM2614369","1"
"GSM2614370","1"
"GSM2614371","6"
"GSM2614372","5"
"GSM2614373","3"
"GSM2614374","3"
"GSM2614375","3"
"GSM2614376","7"
"GSM2614377","7"
"GSM2614378","7"
"GSM2614379","3"
"GSM2614380","1"
"GSM2614381","3"
"GSM2614382","3"
"GSM2614383","6"
"GSM2614384","3"
"GSM2614385","2"
"GSM2614386","3"
"GSM2614387","3"
"GSM2614388","1"
"GSM2614389","1"
"GSM2614390","1"
"GSM2614391","1"
"GSM2614392","1"
"GSM2614393","7"
"GSM2614394","1"
"GSM2614395","3"
"GSM2614396","3"
"GSM2614397","2"
"GSM2614398","3"
"GSM2614399","7"
"GSM2614400","6"
"GSM2614401","3"
"GSM2614402","3"
"GSM2614403","1"
"GSM2614404","1"
"GSM2614405","3"
"GSM2614406","3"
"GSM2614407","3"
"GSM2614408","3"
"GSM2614409","3"
"GSM2614410","3"
"GSM2614411","1"
"GSM2614412","5"
"GSM2614413","3"
"GSM2614414","1"
"GSM2614415","3"
"GSM2614416","6"
"GSM2614417","3"
"GSM2614418","1"
"GSM2614419","1"
"GSM2614420","3"
"GSM2614421","2"
"GSM2614422","7"
"GSM2614423","6"
"GSM2614424","3"
"GSM2614425","3"
"GSM2614426","3"
"GSM2614427","3"
"GSM2614428","3"
"GSM2614429","7"
"GSM2614430","1"
"GSM2614431","6"
"GSM2614432","7"
"GSM2614433","3"
"GSM2614434","1"
"GSM2614435","6"
"GSM2614436","1"
"GSM2614437","1"
"GSM2614438","1"
"GSM2614439","1"
"GSM2614440","1"
"GSM2614441","3"
"GSM2614442","1"
"GSM2614443","3"
"GSM2614444","1"
"GSM2614445","1"
"GSM2614446","3"
"GSM2614447","1"
"GSM2614448","7"
"GSM2614449","7"
"GSM2614450","6"
"GSM2614451","9"
"GSM2614452","1"
"GSM2614453","3"
"GSM2614454","3"
"GSM2614455","3"
"GSM2614456","1"
"GSM2614457","6"
"GSM2614458","1"
"GSM2614459","6"
"GSM2614460","1"
"GSM2614461","1"
"GSM2614462","6"
"GSM2614463","3"
"GSM2614464","3"
"GSM2614465","3"
"GSM2614466","3"
"GSM2614467","3"
"GSM2614468","5"
"GSM2614469","1"
"GSM2614470","1"
"GSM2614471","1"
"GSM2614472","3"
"GSM2614473","3"
"GSM2614474","1"
"GSM2614475","2"
"GSM2614476","6"
"GSM2614477","3"
"GSM2614478","1"
"GSM2614479","3"
"GSM2614480","3"
"GSM2614481","3"
"GSM2614482","7"
"GSM2614483","3"
"GSM2614484","1"
"GSM2614485","1"
"GSM2614486","0"
"GSM2614487","1"
"GSM2614488","1"
"GSM2614489","1"
"GSM2614490","1"
"GSM2614491","6"
"GSM2614492","1"
"GSM2614493","3"
"GSM2614494","6"
"GSM2614495","7"
"GSM2614496","6"
"GSM2614497","3"
"GSM2614498","7"
"GSM2614499","1"
"GSM2614500","6"
"GSM2614501","7"
"GSM2614502","6"
"GSM2614503","1"
"GSM2614504","3"
"GSM2614505","1"
"GSM2614506","6"
"GSM2614507","1"
"GSM2614508","3"
"GSM2614509","1"
"GSM2614510","3"
"GSM2614511","3"
"GSM2614512","6"
"GSM2614513","1"
"GSM2614514","3"
"GSM2614515","3"
"GSM2614516","3"
"GSM2614517","3"
"GSM2614518","6"
"GSM2614519","1"
"GSM2614520","3"
"GSM2614521","1"
"GSM2614522","3"
"GSM2614523","1"
"GSM2614524","3"
"GSM2614525","3"
"GSM2614526","1"
"GSM2614527","1"
"GSM2614528","6"
"GSM2614529","1"
"GSM2614530","5"
"GSM2614531","7"
"GSM2614532","3"
"GSM2614533","3"
"GSM2614534","3"
"GSM2614535","1"
"GSM2614536","1"
"GSM2614537","3"
"GSM2614538","1"
"GSM2614539","7"
"GSM2614540","5"
"GSM2614541","3"
"GSM2614542","3"
"GSM2614543","1"
"GSM2614544","3"
"GSM2614545","3"
"GSM2614546","1"
"GSM2614547","7"
"GSM2614548","1"
"GSM2614549","1"
"GSM2614550","7"
"GSM2614551","4"
"GSM2614552","6"
"GSM2614553","1"
"GSM2614554","3"
"GSM2614555","3"
"GSM2614556","1"
"GSM2614557","3"
"GSM2614558","7"
"GSM2614559","6"
"GSM2614560","3"
"GSM2614561","3"
"GSM2614562","1"
"GSM2614563","6"
"GSM2614564","7"
"GSM2614565","7"
"GSM2614566","1"
"GSM2614567","7"
"GSM2614568","7"
"GSM2614569","3"
"GSM2614570","1"
"GSM2614571","1"
"GSM2614572","1"
"GSM2614573","3"
"GSM2614574","1"
"GSM2614575","7"
"GSM2614576","3"
"GSM2614577","1"
"GSM2614578","7"
"GSM2614579","3"
"GSM2614580","9"
"GSM2614581","2"
"GSM2614582","1"
"GSM2614583","2"
"GSM2614584","3"
"GSM2614585","9"
"GSM2614586","3"
"GSM2614587","1"
"GSM2614588","1"
"GSM2614589","3"
"GSM2614590","3"
"GSM2614591","7"
"GSM2614592","7"
"GSM2614593","3"
"GSM2614594","1"
"GSM2614595","1"
"GSM2614596","1"
"GSM2614597","1"
"GSM2614598","1"
"GSM2614599","6"
"GSM2614600","6"
"GSM2614601","6"
"GSM2614602","6"
"GSM2614603","1"
"GSM2614604","1"
"GSM2614605","1"
"GSM2614606","0"
"GSM2614607","7"
"GSM2614608","3"
"GSM2614609","3"
"GSM2614610","7"
"GSM2614611","3"
"GSM2614612","3"
"GSM2614613","1"
"GSM2614614","1"
"GSM2614615","7"
"GSM2614616","1"
"GSM2614617","7"
"GSM2614618","6"
"GSM2614619","7"
"GSM2614620","7"
"GSM2614621","3"
"GSM2614622","1"
"GSM2614623","3"
"GSM2614624","3"
"GSM2614625","3"
"GSM2614626","1"
"GSM2614627","1"
"GSM2614628","5"
"GSM2614629","3"
"GSM2614630","6"
"GSM2614631","7"
"GSM2614632","1"
"GSM2614633","6"
"GSM2614634","3"
"GSM2614635","3"
"GSM2614636","2"
"GSM2614637","1"
"GSM2614638","1"
"GSM2614639","6"
"GSM2614640","3"
"GSM2614641","5"
"GSM2614642","6"
"GSM2614643","1"
"GSM2614644","7"
"GSM2614645","6"
"GSM2614646","1"
"GSM2614647","7"
"GSM2614648","6"
"GSM2614649","3"
"GSM2614650","6"
"GSM2614651","3"
"GSM2614652","1"
"GSM2614653","1"
"GSM2614654","3"
"GSM2614655","6"
"GSM2614656","6"
"GSM2614657","1"
"GSM2614658","1"
"GSM2614659","3"
"GSM2614660","7"
"GSM2614661","1"
"GSM2614662","1"
"GSM2614663","4"
"GSM2614664","1"
"GSM2614665","3"
"GSM2614666","5"
"GSM2614667","3"
"GSM2614668","1"
"GSM2614669","3"
"GSM2614670","3"
"GSM2614671","5"
"GSM2614672","3"
"GSM2614673","3"
"GSM2614674","3"
"GSM2614675","1"
"GSM2614676","7"
"GSM2614677","1"
"GSM2614678","1"
"GSM2614679","3"
"GSM2614680","1"
"GSM2614681","7"
"GSM2614682","7"
"GSM2614683","1"
"GSM2614684","1"
"GSM2614685","3"
"GSM2614686","1"
"GSM2614687","1"
"GSM2614688","3"
"GSM2614689","6"
"GSM2614690","3"
"GSM2614691","1"
"GSM2614692","3"
"GSM2614693","3"
"GSM2614694","3"
"GSM2614695","1"
"GSM2614696","1"
"GSM2614697","1"
"GSM2614698","1"
"GSM2614699","3"
"GSM2614700","2"
"GSM2614701","6"
"GSM2614702","6"
"GSM2614703","3"
"GSM2614704","3"
"GSM2614705","1"
"GSM2614706","5"
"GSM2614707","3"
"GSM2614708","1"
"GSM2614709","1"
"GSM2614710","1"
"GSM2614711","7"
"GSM2614712","6"
"GSM2614713","6"
"GSM2614714","3"
"GSM2614715","3"
"GSM2614716","7"
"GSM2614717","3"
"GSM2614718","1"
"GSM2614719","3"
"GSM2614720","6"
"GSM2614721","3"
"GSM2614722","7"
"GSM2614723","1"
"GSM2614724","1"
"GSM2614725","1"
"GSM2614726","1"
"GSM2614727","1"
"GSM2614728","7"
"GSM2614729","3"
"GSM2614730","1"
"GSM2614731","7"
"GSM2614732","1"
"GSM2614733","6"
"GSM2614734","3"
"GSM2614735","1"
"GSM2614736","3"
"GSM2614737","7"
"GSM2614738","3"
"GSM2614739","3"
"GSM2614740","6"
"GSM2614741","6"
"GSM2614742","3"
"GSM2614743","3"
"GSM2614744","1"
"GSM2614745","3"
"GSM2614746","6"
"GSM2614747","1"
"GSM2614748","1"
"GSM2614749","7"
"GSM2614750","3"
"GSM2614751","1"
"GSM2614752","3"
"GSM2614753","7"
"GSM2614754","1"
"GSM2614755","1"
"GSM2614756","1"
"GSM2614757","5"
"GSM2614758","7"
"GSM2614759","1"
"GSM2614760","3"
"GSM2614761","3"
"GSM2614762","7"
"GSM2614763","1"
"GSM2614764","1"
"GSM2614765","1"
"GSM2614766","6"
"GSM2614767","1"
"GSM2614768","1"
"GSM2614769","1"
"GSM2614770","3"
"GSM2614771","6"
"GSM2614772","1"
"GSM2614773","3"
"GSM2614774","6"
"GSM2614775","7"
"GSM2614776","1"
"GSM2614777","3"
"GSM2614778","3"
"GSM2614779","3"
"GSM2614780","1"
"GSM2614781","3"
"GSM2614782","7"
"GSM2614783","6"
"GSM2614784","7"
"GSM2614785","6"
"GSM2614786","6"
"GSM2614787","3"
"GSM2614788","3"
"GSM2614789","1"
"GSM2614790","3"
"GSM2614791","1"
"GSM2614792","6"
"GSM2614793","2"
"GSM2614794","5"
"GSM2614795","1"
"GSM2614796","3"
"GSM2614797","1"
"GSM2614798","1"
"GSM2614799","3"
"GSM2614800","1"
"GSM2614801","1"
"GSM2614802","6"
"GSM2614803","7"
"GSM2614804","1"
"GSM2614805","6"
"GSM2614806","1"
"GSM2614807","6"
"GSM2614808","3"
"GSM2614809","3"
"GSM2614810","1"
"GSM2614811","1"
"GSM2614812","6"
"GSM2614813","1"
"GSM2614814","1"
"GSM2614815","1"
"GSM2614816","3"
"GSM2614817","3"
"GSM2614818","7"
"GSM2614819","6"
"GSM2614820","0"
"GSM2614821","6"
"GSM2614822","1"
"GSM2614823","7"
"GSM2614824","1"
"GSM2614825","3"
"GSM2614826","7"
"GSM2614827","7"
"GSM2614828","5"
"GSM2614829","3"
"GSM2614830","3"
"GSM2614831","1"
"GSM2614832","1"
"GSM2614833","1"
"GSM2614834","3"
"GSM2614835","7"
"GSM2614836","1"
"GSM2614837","1"
"GSM2614838","7"
"GSM2614839","5"
"GSM2614840","3"
"GSM2614841","3"
"GSM2614842","3"
"GSM2614843","1"
"GSM2614844","3"
"GSM2614845","1"
"GSM2614846","5"
"GSM2614847","7"
"GSM2614848","1"
"GSM2614849","1"
"GSM2614850","3"
"GSM2614851","7"
"GSM2614852","1"
"GSM2614853","1"
"GSM2614854","6"
"GSM2614855","1"
"GSM2614856","6"
"GSM2614857","1"
"GSM2614858","1"
"GSM2614859","3"
"GSM2614860","3"
"GSM2614861","1"
"GSM2614862","1"
"GSM2614863","1"
"GSM2614864","1"
"GSM2614865","1"
"GSM2614866","1"
"GSM2614867","1"
"GSM2614868","6"
"GSM2614869","3"
"GSM2614870","1"
"GSM2614871","6"
"GSM2614872","1"
"GSM2614873","6"
"GSM2614874","3"
"GSM2614875","1"
"GSM2614876","6"
"GSM2614877","1"
"GSM2614878","1"
"GSM2614879","7"
"GSM2614880","6"
"GSM2614881","3"
"GSM2614882","3"
"GSM2614883","1"
"GSM2614884","6"
"GSM2614885","1"
"GSM2614886","1"
"GSM2614887","1"
"GSM2614888","7"
"GSM2614889","1"
"GSM2614890","6"
"GSM2614891","2"
"GSM2614892","1"
"GSM2614893","1"
"GSM2614894","3"
"GSM2614895","1"
"GSM2614896","1"
"GSM2614897","7"
"GSM2614898","1"
"GSM2614899","1"
"GSM2614900","1"
"GSM2614901","1"
"GSM2614902","1"
"GSM2614903","6"
"GSM2614904","6"
"GSM2614905","6"
"GSM2614906","0"
"GSM2614907","1"
"GSM2614908","7"
"GSM2614909","3"
"GSM2614910","3"
"GSM2614911","7"
"GSM2614912","1"
"GSM2614913","1"
"GSM2614914","1"
"GSM2614915","1"
"GSM2614916","3"
"GSM2614917","1"
"GSM2614918","3"
"GSM2614919","7"
"GSM2614920","1"
"GSM2614921","4"
"GSM2614922","3"
"GSM2614923","2"
"GSM2614924","1"
"GSM2614925","1"
"GSM2614926","1"
"GSM2614927","6"
"GSM2614928","6"
"GSM2614929","5"
"GSM2614930","7"
"GSM2614931","1"
"GSM2614932","3"
"GSM2614933","3"
"GSM2614934","6"
"GSM2614935","3"
"GSM2614936","1"
"GSM2614937","1"
"GSM2614938","6"
"GSM2614939","6"
"GSM2614940","1"
"GSM2614941","1"
"GSM2614942","1"
"GSM2614943","5"
"GSM2614944","7"
"GSM2614945","1"
"GSM2614946","3"
"GSM2614947","1"
"GSM2614948","3"
"GSM2614949","1"
"GSM2614950","7"
"GSM2614951","1"
"GSM2614952","1"
"GSM2614953","9"
"GSM2614954","1"
"GSM2614955","1"
"GSM2614956","1"
"GSM2614957","6"
"GSM2614958","3"
"GSM2614959","1"
"GSM2614960","7"
"GSM2614961","7"
"GSM2614962","1"
"GSM2614963","6"
"GSM2614964","1"
"GSM2614965","7"
"GSM2614966","3"
"GSM2614967","7"
"GSM2614968","1"
"GSM2614969","1"
"GSM2614970","1"
"GSM2614971","3"
"GSM2614972","1"
"GSM2614973","3"
"GSM2614974","3"
"GSM2614975","1"
"GSM2614976","1"
"GSM2614977","5"
"GSM2614978","9"
"GSM2614979","3"
"GSM2614980","3"
"GSM2614981","3"
"GSM2614982","3"
"GSM2614983","1"
"GSM2614984","3"
"GSM2614985","3"
"GSM2614986","3"
"GSM2614987","1"
"GSM2614988","3"
"GSM2614989","6"
"GSM2614990","3"
"GSM2614991","1"
"GSM2614992","1"
"GSM2614993","6"
"GSM2614994","3"
"GSM2614995","1"
"GSM2614996","5"
"GSM2614997","1"
"GSM2614998","3"
"GSM2614999","1"
"GSM2615000","1"
"GSM2615001","5"
"GSM2615002","7"
"GSM2615003","1"
"GSM2615004","3"
"GSM2615005","1"
"GSM2615006","7"
"GSM2615007","1"
"GSM2615008","6"
"GSM2615009","7"
"GSM2615010","9"
"GSM2615011","3"
"GSM2615012","3"
"GSM2615013","6"
"GSM2615014","3"
"GSM2615015","1"
"GSM2615016","1"
"GSM2615017","1"
"GSM2615018","1"
"GSM2615019","7"
"GSM2615020","3"
"GSM2615021","1"
"GSM2615022","6"
"GSM2615023","3"
"GSM2615024","3"
"GSM2615025","1"
"GSM2615026","7"
"GSM2615027","3"
"GSM2615028","10"
"GSM2615029","3"
"GSM2615030","1"
"GSM2615031","3"
"GSM2615032","1"
"GSM2615033","3"
"GSM2615034","3"
"GSM2615035","6"
"GSM2615036","3"
"GSM2615037","1"
"GSM2615038","7"
"GSM2615039","1"
"GSM2615040","6"
"GSM2615041","3"
"GSM2615042","3"
"GSM2615043","3"
"GSM2615044","7"
"GSM2615045","3"
"GSM2615046","7"
"GSM2615047","7"
"GSM2615048","1"
"GSM2615049","3"
"GSM2615050","7"
"GSM2615051","6"
"GSM2615052","3"
"GSM2615053","1"
"GSM2615054","6"
"GSM2615055","1"
"GSM2615056","1"
"GSM2615057","6"
"GSM2615058","1"
"GSM2615059","3"
"GSM2615060","3"
"GSM2615061","1"
"GSM2615062","7"
"GSM2615063","1"
"GSM2615064","3"
"GSM2615065","3"
"GSM2615066","3"
"GSM2615067","1"
"GSM2615068","7"
"GSM2615069","1"
"GSM2615070","3"
"GSM2615071","3"
"GSM2615072","4"
"GSM2615073","1"
"GSM2615074","6"
"GSM2615075","1"
"GSM2615076","1"
"GSM2615077","2"
"GSM2615078","1"
"GSM2615079","1"
