"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Dctn1","Dctn1",10.4585091465539,0.78927350646576,-0.0753121537576811,0.0872116674453705
"0610010F05Rik","0610010F05Rik",10.9152071593435,0.959665514887833,0.118858039404762,0.0873306725769115
"Nxf1","Nxf1",10.4687258526665,0.788778095726241,-0.0752576918367409,0.0873325505089758
"Gins3","Gins3",10.3299084313827,0.990380421295072,0.118821006536799,0.0874129404069884
"Lrba","Lrba",11.1812143870971,0.945334625120693,0.118810479313345,0.0874363369946593
"Psmc4","Psmc4",10.8266279286632,0.770262673555143,-0.0752003228992375,0.0874600211839225
"Tnik","Tnik",10.9293323911011,0.958766799122761,0.118706474492248,0.0876677373146568
"Sema5a","Sema5a",11.2258701771548,0.942777336541941,0.118693881418726,0.0876957866249478
"Ptprc","Ptprc",10.1997950177705,0.997061955264537,0.11854485493232,0.088028230880415
"Diexf","Diexf",10.5972145629713,0.975810197912129,0.118533972004032,0.0880525449888784
"Ppwd1","Ppwd1",10.4999455172784,0.980880304153437,0.118516213163859,0.0880922316763005
"Mcm5","Mcm5",10.3913510087373,0.986719909320068,0.118497558352786,0.0881339350010851
"Camk1","Camk1",10.5344001613759,0.785679726107195,-0.0748581794286924,0.0882231304404236
"Nckap5","Nckap5",10.4073739970816,0.985808747081589,0.118456463443457,0.0882258556800505
"Zfp280c","Zfp280c",11.0307360970768,0.953089940909664,0.118431089223159,0.0882826481520534
"Lrpprc","Lrpprc",11.2539065621988,0.940840988731903,0.11829597637421,0.0885855160355604
"Astn1","Astn1",10.7194743875054,0.969311505383046,0.118286885723102,0.0886059213215597
"Ptov1","Ptov1",10.1511434194201,0.806374210025515,-0.0746610268079717,0.0886651031995297
"Cd209f","Cd209f",10.1396792452264,0.999816424492754,0.118197282028915,0.0888072371802276
"Tbc1d14","Tbc1d14",12.0077631480835,0.897753690013725,0.118196223593398,0.0888096172391958
"Spo11","Spo11",10.1536786894529,0.999097952694393,0.118192367904082,0.088818287765556
"Twf1","Twf1",10.080950734297,0.810036792451615,-0.0745063175471607,0.0890130804633869
"Slc27a4","Slc27a4",11.1681079654728,0.945301913104222,0.118063712002186,0.0891079657578994
"Cpt2","Cpt2",11.1092430117476,0.948466186055227,0.118033871381611,0.0891752543990454
"Fbxo45","Fbxo45",10.7381767240707,0.968036917439634,0.117977394519753,0.0893027095049631
"A730020M07Rik","A730020M07Rik",10.187475798173,0.997057060487474,0.117896654143884,0.0894851570057986
"Gdap2","Gdap2",11.1248321423042,0.947409354894047,0.117820863544714,0.0896566717065156
"Chst14","Chst14",11.5353239841254,0.924670574163912,0.117819364551499,0.0896600664027233
"Scamp3","Scamp3",9.72979066229075,0.828192122462216,-0.074200730816535,0.0897034016625036
"Ap2b1","Ap2b1",10.9152071593435,0.766634843402259,-0.0741726320808115,0.0897670760423248
"Mtmr7","Mtmr7",10.5157983796618,0.979288710516483,0.117767605321521,0.0897773416135822
"Ret","Ret",10.4336897537235,0.983677963443055,0.117751988776848,0.0898127477056851
"Sh2b3","Sh2b3",10.0141599892011,0.813854489026521,-0.0739962721467883,0.0901674916648938
"Hpgds","Hpgds",10.1750504777121,0.997354136097928,0.117548625812969,0.090274763653855
"Rassf6","Rassf6",10.187475798173,0.996658579479944,0.117498173136354,0.090389658822518
"Mir6910","Mir6910",3.33628338786443,0.930771078078211,-0.0738911702604357,0.0904067498968303
"Eci1","Eci1",9.34451784392747,0.846810989513325,-0.0738156610523426,0.0905789329289475
"Rbm7","Rbm7",10.0513449095347,0.81221272260134,-0.0737843073742254,0.0906504999472448
"Mfsd7b","Mfsd7b",10.4409729548877,0.982894257254408,0.117362180761418,0.0906998930949457
"Gltp","Gltp",10.3718855228739,0.79555852204996,-0.0737215539532321,0.090793865179216
"Osbpl10","Osbpl10",10.3924247621665,0.985429523126184,0.117265502284367,0.0909209221708592
"Aaed1","Aaed1",9.93088514710565,0.818424679321348,-0.073658477581439,0.0909381376979671
"Trappc2l","Trappc2l",9.8705188454359,0.821568883727998,-0.0736206047941843,0.0910248445590413
"Poc1b","Poc1b",10.7707464718379,0.965584638279451,0.117211509091361,0.0910445367140076
"Epyc","Epyc",10.1216630173662,0.999721794362842,0.117193225344617,0.0910864246205338
"Lilra5","Lilra5",10.1216630173662,0.999704665594116,0.117176096575891,0.0911256794482873
"Pon2","Pon2",11.5708518628175,0.73126433881866,-0.0735742085349027,0.0911311488179104
"Arrdc4","Arrdc4",10.2843614384582,0.991152990635389,0.117132188708312,0.0912263625311672
"Ctgf","Ctgf",11.4030652978883,0.931402873451955,0.117120033473785,0.0912542497051781
"Cd164","Cd164",11.4944056094267,0.735662157388252,-0.0734986047133034,0.0913045713776415
"Sept8","Sept8",10.7151898303028,0.777775078048426,-0.0734703000365394,0.0913695604952886
"Zscan22","Zscan22",10.5305038791052,0.977812786826644,0.117069513791175,0.0913702223300838
"D330050G23Rik","D330050G23Rik",10.1625172128843,0.997515552509955,0.117063395269914,0.091384275378265
"Wnt7a","Wnt7a",10.4513141577979,0.981958387374218,0.116984788175329,0.0915649630621982
"Slc2a5","Slc2a5",10.1422347237812,0.998444127823782,0.116954802638206,0.0916339580711858
"Mrpl30","Mrpl30",9.64403651538472,0.833335411508227,-0.0733077612312817,0.0917434226388996
"Mb21d2","Mb21d2",10.3707963675747,0.986232430740961,0.116893165961302,0.091775901505821
"Rbm10","Rbm10",8.66213427479907,0.875807077095353,-0.0732789838291968,0.0918097326341779
"Shc4","Shc4",10.2083563054292,0.994945166784553,0.116877180987797,0.0918127399713989
"Gjc3","Gjc3",10.773221644081,0.96507838809038,0.1168337127239,0.0919129709490824
"Tppp","Tppp",10.7798014173738,0.964670845969054,0.116767842177812,0.0920650124771567
"Gpr156","Gpr156",10.1997950177705,0.99527850841725,0.116761408085034,0.0920798735425838
"Cgnl1","Cgnl1",12.0282859667736,0.705189955371626,-0.0731572977701259,0.0920905188019127
"Tnks1bp1","Tnks1bp1",9.54129025269508,0.838318485944368,-0.0731517252759585,0.0921033923376716
"Fam206a","Fam206a",10.516783423426,0.97818799843703,0.116719125628778,0.0921775791074944
"Ptpn22","Ptpn22",10.8510462590489,0.960855679749861,0.116670877036865,0.0922891648451561
"4930556M19Rik","4930556M19Rik",10.3299084313827,0.988228634853034,0.116669220094761,0.0922929986718714
"Rbm8a","Rbm8a",10.5916158428956,0.784495506991075,-0.0730672511849852,0.0922987069875358
"Dll1","Dll1",10.3084528028646,0.989282238319123,0.11656110610296,0.0925434072732924
"Fmnl3","Fmnl3",10.4052478526531,0.794625549965048,-0.0728421333635486,0.092820704210952
"Atxn7l3b","Atxn7l3b",10.7533003327971,0.776440446594878,-0.0728369048571403,0.0928328538183124
"Napa","Napa",11.8792386156881,0.714306575263548,-0.0727855057434014,0.0929523537924241
"Hdac7","Hdac7",10.7039900633605,0.77908903914684,-0.07273280190141,0.0930750052314267
"Rbm22","Rbm22",9.09566074549522,0.859378414424302,-0.0727249086775016,0.093093384495011
"BC037704","BC037704",10.3118618191977,0.988848483231652,0.116311702499127,0.093122980778255
"Cybb","Cybb",10.1229573786956,0.998751118126195,0.11628753889079,0.0931792753052993
"Unc13b","Unc13b",11.1112008900553,0.946530096887996,0.116203679110489,0.0933748404936085
"Iigp1","Iigp1",11.6179724579152,0.918354749166229,0.116196050448556,0.0933926459483511
"Zkscan5","Zkscan5",10.5632916223401,0.975197554957388,0.116172058551114,0.0934486598806413
"Bicc1","Bicc1",10.5088841768575,0.978057536697736,0.11616930507548,0.09345509001289
"Alox5ap","Alox5ap",10.1562095120314,0.996928861732772,0.116152885849596,0.0934934402617303
"Maz","Maz",8.842664621825,0.87012925108701,-0.0724587897372094,0.0937146095101264
"Ppp1r9b","Ppp1r9b",9.12179250576921,0.858503513527808,-0.072429714690699,0.0937826669890992
"Foxn3","Foxn3",9.95434173602491,0.818459863750023,-0.0724225529987355,0.0937994363342131
"Gemin7","Gemin7",10.3956412357957,0.795582652064939,-0.0724066555731917,0.0938366686062259
"Smurf2","Smurf2",11.496903696768,0.924988374308495,0.115968385850097,0.0939251747486011
"Dgkz","Dgkz",9.6988782658369,0.831605568317095,-0.0723374672140922,0.0939988369807258
"Ddt","Ddt",9.51589691430933,0.840337077824398,-0.0722966461339066,0.0940946131531536
"Atp6v1g2","Atp6v1g2",10.3366181328385,0.987070457646644,0.115874945541414,0.0941443878153521
"Eif4e","Eif4e",9.83304819573838,0.824861218846092,-0.0722591535555762,0.0941826432668124
"Spon1","Spon1",10.9219153008817,0.956311040205902,0.115858228409419,0.0941836463550377
"Ddx39b","Ddx39b",11.6533377349713,0.727930761303502,-0.072208928746885,0.094300663004974
"Rasgrf1","Rasgrf1",10.2313412002646,0.992647310314108,0.115792693469747,0.0943376651837952
"Nox4","Nox4",10.1268335095626,0.998055983305461,0.115787351421764,0.0943502281348878
"Ctsw","Ctsw",10.2022462885002,0.994171532516793,0.115782856145823,0.0943608006790594
"Ttc33","Ttc33",11.8073951752639,0.907050829414387,0.115781540606453,0.0943638948919873
"Gigyf1","Gigyf1",8.94280770624278,0.866473607857221,-0.0721760029487922,0.0943780921861895
"Cct7","Cct7",11.5063571744397,0.736337461374015,-0.0721496689507513,0.0944400536511488
"Vti1b","Vti1b",10.5604283737669,0.787104442867378,-0.0720700706234843,0.0946275235112539
"Cyp2e1","Cyp2e1",10.0902447709364,0.99974661065793,0.115658126785764,0.0946545030999141
"Ltbp2","Ltbp2",10.1112661069276,0.99866664367336,0.115618071716545,0.0947489642656848
"Chmp1a","Chmp1a",9.60751526279683,0.836446984233582,-0.0719505413442533,0.0949095537125926
"Pde2a","Pde2a",11.9549596314981,0.710715442085406,-0.0719470103204319,0.0949178945962244
"Ehd2","Ehd2",10.7398649754375,0.778025943561475,-0.0719463427670889,0.0949194715323651
"Trem2","Trem2",10.1574732603961,0.996200006360916,0.115488818041782,0.0950542547084339
"Commd3","Commd3",10.220499252639,0.805596620919053,-0.0718316630817962,0.0951906615936147
"Acsbg1","Acsbg1",10.9972500611603,0.951877091127464,0.115427264740598,0.0951998948168351
"Psd2","Psd2",10.6918307411441,0.967840515614499,0.115393801084089,0.095279141462359
"Gpr61","Gpr61",10.1047297825859,0.998747052119653,0.115373452841218,0.0953273527038669
"Cyth3","Cyth3",11.0182697381315,0.763604651734456,-0.0717217847146322,0.0954510325028268
"Zfp329","Zfp329",11.2149868806094,0.939997870274782,0.115318479064762,0.0954576922770703
"St8sia2","St8sia2",10.2669036378128,0.990273509156911,0.115315041981495,0.095465845753075
"Gpr125","Gpr125",10.7228928952145,0.96616285103735,0.115314457667435,0.0954672319184675
"Rps6ka5","Rps6ka5",10.6883377425468,0.967921351518137,0.115295318918168,0.0955126428696199
"Ablim1","Ablim1",12.6797219945522,0.667327269238333,-0.0716856850738993,0.0955366895392276
"Snapin","Snapin",10.7134724382294,0.779803314323284,-0.0715305156246403,0.095905519008056
"Rab6a","Rab6a",10.7432355628964,0.778273914130101,-0.0715241464684897,0.0959206804949295
"Aplnr","Aplnr",10.2480461512497,0.99101902117886,0.115052519030224,0.0960901204997165
"Sumo3","Sumo3",10.5812947495462,0.786655982327453,-0.0714373046822245,0.0961275793226198
"H2-DMa","H2-DMa",10.1800334549166,0.99456371117199,0.115016442206117,0.0961761445619428
"Inadl","Inadl",10.2947356085741,0.988427274562824,0.114965407417657,0.0962979320940079
"Ramp2","Ramp2",12.0112622040077,0.707986202935999,-0.071365098895064,0.0962998578347378
"Fastkd3","Fastkd3",10.4492518387549,0.980028084690713,0.114943191212917,0.0963509834193602
"Gtf3c5","Gtf3c5",10.9152071593435,0.955741395467508,0.114933919984438,0.0963731290583833
"Ctsd","Ctsd",13.7124302730065,0.602572232928669,-0.0713040747749827,0.0964456344309348
"Gm6249","Gm6249",10.2750769077196,0.989419194842447,0.114899228984777,0.0964560265959103
"Mrps36","Mrps36",4.86294724802092,0.926066479232717,-0.0712953422030207,0.0964665083653119
"Bace2","Bace2",10.6547255229631,0.969198582385024,0.114851343936065,0.0965705386608796
"BC005624","BC005624",8.94865924556015,0.867187631817251,-0.0712225478674189,0.0966406417442845
"Plxna4","Plxna4",10.638526418996,0.969950672879755,0.1147767259343,0.0967491787922591
"Fcgr2b","Fcgr2b",10.1345546681629,0.996644313778262,0.114765448744026,0.0967761981829227
"Rasl11a","Rasl11a",10.7863513181465,0.962327126219114,0.114764533384292,0.0967783915665045
"Edn3","Edn3",11.3106695795588,0.934171178017066,0.114755149463112,0.0968008794094158
"Vwa1","Vwa1",12.232750682618,0.695041051070749,-0.0711461424994184,0.0968236614091949
"Lyve1","Lyve1",10.0889207115181,0.998770408356743,0.114616959148156,0.097132486268635
"Ptpn3","Ptpn3",10.1985678187845,0.993127188323695,0.114545845284643,0.0973034584168172
"Kcnt1","Kcnt1",10.6064977495017,0.971339045102618,0.114535894319843,0.0973274001529193
"Arhgap31","Arhgap31",10.9367115440147,0.768741671629675,-0.0709278187527556,0.0973480315523863
"Zbtb37","Zbtb37",10.595350736033,0.971897808088734,0.114526295090009,0.0973504997199443
"Crot","Crot",11.3565069918667,0.931312087853613,0.114436499485698,0.0975667784920173
"Casp4","Casp4",10.2739121288408,0.989009429083047,0.114426917700219,0.0975898776586875
"Zfp623","Zfp623",10.5972145629713,0.971691351438752,0.114415125530655,0.0976183109849306
"Ccl11","Ccl11",10.1383998064756,0.99608735805718,0.114403295494978,0.097646841717551
"Gm694","Gm694",8.98612646417927,0.866051746354723,-0.0708021227537159,0.0976508717476818
"Rab32","Rab32",10.1973395750181,0.992995404434575,0.114349798518499,0.0977759377847228
"Arsk","Arsk",10.8313864235744,0.959546861073322,0.114332639735821,0.0978173709387136
"St8sia6","St8sia6",10.8572812427295,0.958177680725571,0.114319887243024,0.097848172601217
"Zfp189","Zfp189",10.2889813929014,0.988082174285215,0.114310137245285,0.0978717269991529
"Adamtsl1","Adamtsl1",10.6786881592966,0.967407350694245,0.114286381904175,0.0979291334109646
"Xk","Xk",10.3366181328385,0.985476664715568,0.114281152610338,0.0979417736717006
"Rpp21","Rpp21",9.5432251980507,0.840726128566783,-0.0706557718064553,0.098004345752995
"Zfp286","Zfp286",10.2010211737519,0.992705958363956,0.114253080332605,0.0980096504831291
"Ldlrad4","Ldlrad4",10.7194743875054,0.965268045904711,0.114243426244767,0.0980330013585887
"Zfp493","Zfp493",10.0902447709364,0.998323876528505,0.11423539265634,0.0980524357499807
"Tfdp2","Tfdp2",11.4507473138834,0.925839050422256,0.114224257460697,0.0980793780377736
"Zfp36l2","Zfp36l2",8.53566419081016,0.882634061729079,-0.070620290892197,0.0980901820359641
"Slc6a7","Slc6a7",10.0849412265357,0.998517070504837,0.114168760516281,0.0982137371794001
"Frem2","Frem2",10.2981771537197,0.987432085680367,0.114155893761898,0.0982449070768095
"Cav2","Cav2",10.9658564176108,0.767569051126458,-0.0705533478024541,0.0982522823503474
"Zfp566","Zfp566",10.3642441117845,0.983826821868221,0.114131499676941,0.0983040219883412
"Marf1","Marf1",10.0742752872543,0.81444432001145,-0.0704247282455807,0.0985642805372003
"Rsrc2","Rsrc2",10.5623378374046,0.788667892335272,-0.0704072212574887,0.0986068040356121
"Bin2","Bin2",10.1164739279094,0.99679436669361,0.114005810596399,0.0986090210280225
"Trip13","Trip13",10.0715964357913,0.999000985633253,0.114000819261355,0.0986211473620999
"Jtb","Jtb",9.78479840715181,0.829256221523229,-0.0703413129722777,0.0987670120331445
"Srms","Srms",10.3377333888007,0.985075038500624,0.113940035021661,0.0987689088758529
"Ube2e3","Ube2e3",10.3231673785097,0.801602378263149,-0.0703223781812746,0.0988130733919264
"Dnajc3","Dnajc3",10.9144598812573,0.770526865884361,-0.070320100510737,0.0988186151827619
"Irf2bpl","Irf2bpl",8.79148851659858,0.874214061800269,-0.0702881973610441,0.0988962625095123
"Ube2s","Ube2s",5.36106648879432,0.923682653765056,-0.0702796163325579,0.0989171550202378
"Mff","Mff",11.3554061600702,0.746673582074746,-0.0702631613719318,0.0989572274838962
"Serf2","Serf2",9.61489384960502,0.837797361372065,-0.0702489096753806,0.0989919439752216
"Zfp7","Zfp7",10.2373294831478,0.99034560267085,0.113808785660322,0.0990885178084661
"Fam26f","Fam26f",10.098163709715,0.997480035706531,0.113781441185632,0.0991552002000521
"Cldn15","Cldn15",10.183759425585,0.993108875431923,0.113755115352885,0.0992194295262554
"Pnpo","Pnpo",10.4158473789955,0.980566990679872,0.113674405246799,0.0994165342978225
"Tkt","Tkt",10.2657322387221,0.804951230002894,-0.0700700086530842,0.0994284969225625
"Tbx20","Tbx20",10.115173734021,0.996509289749223,0.113655731548703,0.0994621786868909
"Hspa5","Hspa5",12.950391862263,0.652186797638205,-0.0700281341829865,0.0995308816303996
"Pappa2","Pappa2",10.0689126008793,0.998757811852176,0.113626103534446,0.0995346302968444
"Fubp1","Fubp1",10.5906806068711,0.787584432426804,-0.0700262767315923,0.0995354249553326
"Mest","Mest",10.2808867377398,0.987822150882904,0.113614414999137,0.0995632237578726
"Haus7","Haus7",10.9923010877263,0.950284399008179,0.11357048542894,0.0996707415784015
"Khdrbs1","Khdrbs1",10.0928892498015,0.814008537327837,-0.0699500004945643,0.0997221275127186
"Utp15","Utp15",10.8518271072174,0.957692385393308,0.113548526129467,0.0997245188542158
"Zfp563","Zfp563",10.4232209824345,0.980040716387265,0.113547848508198,0.0997261786534415
"Mlh1","Mlh1",10.5671004689611,0.972374173429287,0.113546593429121,0.0997292529598464
"2810021J22Rik","2810021J22Rik",10.2750769077196,0.988029904964998,0.113509939107329,0.0998190679761892
"Ccdc6","Ccdc6",11.0376155867274,0.947761244824709,0.113471216610324,0.0999140148591021
"Stil","Stil",10.067568808829,0.998646299608229,0.113448661518342,0.0999693499392205
"Fhl4","Fhl4",10.0836122884896,0.997846975975434,0.113433725391386,0.100006005500186
"Maged1","Maged1",10.8750581664308,0.773116381637915,-0.0698076449900841,0.100071257449724
"Pisd","Pisd",10.0742752872543,0.815086310237353,-0.0697827380196773,0.100132433953224
"Tlcd1","Tlcd1",10.9520859896562,0.952227981847613,0.113373926621594,0.100152859218116
"Tgfb3","Tgfb3",10.8377067668121,0.958252926857751,0.113369367797232,0.100164061226362
"Ptpn9","Ptpn9",10.918937754722,0.770850789904643,-0.0697594828200059,0.100189578020819
"Sgms1","Sgms1",12.1180001599334,0.70330523931853,-0.069729084461896,0.100264310577229
"B4galt6","B4galt6",10.4554299727024,0.978067571387041,0.113315955395722,0.100295375084297
"Il10rb","Il10rb",11.4136808127705,0.743992796964748,-0.0696971606495305,0.100342837164834
"Mapt","Mapt",10.9084676809981,0.954454101826101,0.113290601321867,0.100357751781022
"Acvrl1","Acvrl1",11.588293007245,0.734169272726665,-0.0696787413698513,0.10038816555072
"Usp38","Usp38",10.774045758716,0.961465368962295,0.113263471813504,0.100424527793052
"Ppp1r18","Ppp1r18",8.53177132541286,0.883765347586245,-0.0696129184546187,0.100550272631919
"Trim30a","Trim30a",11.6234700164049,0.915053309536842,0.113208030504533,0.100561090702343
"Stbd1","Stbd1",10.1849992804575,0.992476788460431,0.113187497201299,0.100611702652894
"Nap1l4","Nap1l4",10.7083079614744,0.782047771771849,-0.0695519250866109,0.100700656011759
"Enc1","Enc1",10.6918307411441,0.965566766823861,0.113120052293451,0.100778076422172
"Aspm","Aspm",10.070255142425,0.998167262141061,0.113101377747868,0.100824178423373
"Aasdh","Aasdh",10.3913510087373,0.981305709467598,0.113083358500317,0.100868677261605
"Aox3","Aox3",10.2132257558065,0.990823180486962,0.113011352159768,0.101046641089738
"Plxnb3","Plxnb3",10.5440950775108,0.973031317405646,0.113003022884291,0.101067241670989
"Cyp1b1","Cyp1b1",10.2669036378128,0.987944174958514,0.112985707783098,0.101110076458145
"Dennd4a","Dennd4a",11.0369291121042,0.947299373229774,0.112972529785136,0.101142685580338
"Zfp959","Zfp959",10.3231673785097,0.984893255931659,0.112968499487235,0.101152660133638
"Raver1","Raver1",8.4761386254757,0.88575692570213,-0.0693659781565537,0.101160133303734
"Pnrc2","Pnrc2",10.3924247621665,0.79881009225719,-0.0693539285846274,0.101189960577898
"Pds5a","Pds5a",11.1046642695627,0.943631850455226,0.112951978272785,0.10119355585273
"Fam212b","Fam212b",10.4513141577979,0.977839604153994,0.112866004955105,0.101406564039125
"Rock1","Rock1",10.8329691071195,0.775873372075381,-0.0692580727662166,0.101427468495908
"Mtfr1l","Mtfr1l",10.4849235673051,0.793976788589091,-0.0691899191863721,0.101596583677752
"Gstm4","Gstm4",10.3388477832952,0.983850075529146,0.11277553982856,0.101631053625449
"Foxq1","Foxq1",10.2912858339966,0.80448081027624,-0.069167053044967,0.101653369325059
"Spi1","Spi1",10.0715964357913,0.997755040416241,0.112754874044342,0.101682386590387
"Atxn1l","Atxn1l",10.8933773803409,0.954710451961419,0.112750855968027,0.101692369519692
"Stra6","Stra6",11.2808287551004,0.933811646565468,0.112748322877052,0.101698663362731
"Zfp420","Zfp420",10.3762339401239,0.981745264320999,0.112701499313051,0.101815054581771
"Acot2","Acot2",9.34451784392747,0.851541102494474,-0.0690855480711934,0.101855966314204
"Gpc4","Gpc4",10.9144598812573,0.953467214040494,0.112620247645396,0.102017255187317
"Crem","Crem",11.6124538701748,0.915082486395841,0.112609319170113,0.102044473760558
"Ptplad2","Ptplad2",10.2657322387221,0.987614664256806,0.112593425600828,0.102084067877947
"Nudt19","Nudt19",11.1917378250272,0.938537767798028,0.112587710256928,0.102098308695483
"9330117O12Rik","9330117O12Rik",10.0836122884896,0.996997560004324,0.112584309420277,0.10210678318365
"Add1","Add1",10.7814416825052,0.778841165543624,-0.0689766177021903,0.102127193289108
"Gpm6b","Gpm6b",11.6307676579188,0.913993160924293,0.112564183608206,0.102156944835117
"Galnt6","Galnt6",10.4105573501845,0.979731054387291,0.112551514953625,0.102188529431218
"Mospd3","Mospd3",9.0930213465869,0.863279350702457,-0.0689414673145066,0.102214826675677
"Pus3","Pus3",10.5479548752539,0.972346796194025,0.112520817606149,0.102265091352215
"Ptgis","Ptgis",10.6742805576742,0.965825713737801,0.112478889684319,0.102369730724654
"Lpgat1","Lpgat1",10.9816386300418,0.949755821295881,0.112473469164742,0.102383264378688
"Fam76a","Fam76a",9.96159439075666,0.821642094966584,-0.0688701827248649,0.102392714114246
"Olfr132","Olfr132",10.0211187864132,0.999970647763827,0.11246887748785,0.10239472964191
"Atrnl1","Atrnl1",10.6303581439247,0.967990245536393,0.112400133895294,0.102566491722962
"Casc5","Casc5",10.0417960232317,0.998781872573598,0.112311538497117,0.102788164124453
"Pak1","Pak1",10.7169051804138,0.963459167566417,0.112302156406889,0.102811659195837
"Rrbp1","Rrbp1",11.0868660149051,0.762981784661466,-0.0686591468528506,0.102920664051365
"Pnp","Pnp",9.2145619783118,0.858081497892763,-0.0686140306222084,0.103033787784424
"Nbl1","Nbl1",11.6715852933498,0.730494311459081,-0.0686010599425109,0.103066326973188
"Adam15","Adam15",11.3509944138368,0.748623303651856,-0.068558450938476,0.103173271545403
"Smtn","Smtn",11.9414511522727,0.71495951472054,-0.0684951689866659,0.103332251942393
"Fa2h","Fa2h",10.6511414082301,0.966610570459955,0.112080261537079,0.103368476814106
"Gcnt4","Gcnt4",10.1687974554366,0.992161347509058,0.112032690153221,0.103488135740382
"Npy1r","Npy1r",11.0533150158464,0.945471358181599,0.112024124985268,0.103509690855586
"Cml2","Cml2",10.115173734021,0.994852811935758,0.111999253735238,0.103572300350285
"Bnc2","Bnc2",10.0662237639424,0.997185582231218,0.11192190857807,0.103767180336778
"Snx17","Snx17",10.5632916223401,0.79070571131432,-0.0683197850919551,0.103773790314475
"Flrt2","Flrt2",10.8298020018667,0.957206341623391,0.111909273799683,0.103799040367959
"Golim4","Golim4",10.8588357873989,0.77550439296061,-0.0682718284498364,0.103894761677829
"Dnajc27","Dnajc27",10.7228928952145,0.962717009700203,0.111868616330288,0.103901610956928
"Plekhs1","Plekhs1",10.0349364865315,0.998644245825269,0.111832699853289,0.10399228211387
"A830082N09Rik","A830082N09Rik",10.1319855373248,0.993785028638167,0.111776263224299,0.104134872292281
"Spats2","Spats2",10.3231673785097,0.983700126280883,0.11177536983646,0.104137130623772
"Col23a1","Col23a1",10.258683800107,0.987160160614695,0.111761635808164,0.104171852364227
"Ccdc47","Ccdc47",10.2456715395032,0.807968273208146,-0.0681247684419181,0.104266360430091
"Egfl8","Egfl8",10.7863513181465,0.959268349744906,0.111705756910084,0.104313209367766
"Zfp94","Zfp94",10.362053396853,0.981475734695239,0.111661376917557,0.104425576567519
"Fastkd5","Fastkd5",10.3027531469016,0.984666889082705,0.111637757867584,0.104485414184347
"Akap3","Akap3",10.0071674636815,0.999793955587459,0.11159163319608,0.104602340224659
"Ap3d1","Ap3d1",10.6813262711634,0.785035538540158,-0.0679501830914279,0.104708761125957
"Skap1","Skap1",10.0756128499692,0.996353181077054,0.111549532806818,0.104709147422164
"1810013L24Rik","1810013L24Rik",11.1668535025088,0.938805776029384,0.111499291964855,0.10483671000146
"Epb4.1l5","Epb4.1l5",10.3631491701405,0.981216710940913,0.111461892694643,0.104931740584777
"Vps45","Vps45",10.7143313898152,0.962731544148825,0.111441950760146,0.1049824380117
"Bri3bp","Bri3bp",10.523659961902,0.972539010523192,0.111434259226372,0.105001996567896
"Abcc1","Abcc1",10.5962829504884,0.968743761797164,0.111419920316342,0.105038465567138
"4930594C11Rik","4930594C11Rik",10.1961102846908,0.990129677173043,0.111419788446801,0.105038801001293
"Ino80e","Ino80e",7.8648051942415,0.903257643327099,-0.0677740456996918,0.10515647074496
"Cep170b","Cep170b",10.3999187425714,0.979109200093052,0.11135219332118,0.105210843567539
"Bloc1s5","Bloc1s5",10.8781275682393,0.954112493000933,0.111349903693215,0.105216674678283
"Cldn12","Cldn12",10.6848362663037,0.964107586795798,0.111301885636568,0.105339018561813
"Apobr","Apobr",10.0875954358041,0.99550325929929,0.111284850375878,0.105382446955493
"Lsr","Lsr",11.2034091846782,0.757631505789654,-0.0676810687346314,0.105393359369224
"Tnrc18","Tnrc18",9.2386435763492,0.857919810622873,-0.0676591777845951,0.105449189681214
"3110002H16Rik","3110002H16Rik",10.951357576513,0.950149397930026,0.111256674391659,0.105454305083416
"Mmp2","Mmp2",10.1961102846908,0.989928576785734,0.111218688059493,0.105551238948533
"Ccdc116","Ccdc116",10.0183392940962,0.998841341582768,0.111200284158335,0.105598225354082
"Adamts2","Adamts2",10.2832041344968,0.985232764166511,0.111149684968075,0.105727486462888
"Myo1d","Myo1d",10.7896151508624,0.779853048134131,-0.0675398089519708,0.10575400232235
"Gm16861","Gm16861",10.2289389100735,0.988113153982037,0.111131233010643,0.105774652436747
"Gcnt1","Gcnt1",10.1073478670371,0.994321915275576,0.111078325523298,0.105909976245763
"2410017I17Rik","2410017I17Rik",4.39917109381982,0.932560719259416,-0.0674491495569606,0.105985929589337
"Rcn3","Rcn3",9.95579518672299,0.823361043640087,-0.0674471495141346,0.105991050292279
"Polr3g","Polr3g",10.115173734021,0.993894718001823,0.111041159801302,0.106005111437198
"Cdh5","Cdh5",10.7830800848627,0.780299832393081,-0.0674328089448656,0.106027771640224
"Ptprd","Ptprd",10.9557225489544,0.949669907114309,0.111008952359341,0.106087604569278
"Trappc3","Trappc3",9.667288984427,0.838124202489854,-0.0673828799051694,0.106155694742769
"Polr2a","Polr2a",10.5518043740114,0.792270897767661,-0.0673536412238165,0.10623065885933
"Dmgdh","Dmgdh",10.1625172128843,0.991373773290094,0.110921616050053,0.106311533014132
"Sirpa","Sirpa",10.9024504884335,0.952385334105133,0.110904215300648,0.106356188917808
"Arhgap36","Arhgap36",9.99307990871299,0.99981360581473,0.110900500959838,0.106365722861637
"2700089E24Rik","2700089E24Rik",10.5944179188268,0.790134826689239,-0.0672844137554286,0.106408301366696
