"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Pmch","Pmch",13.0771662094881,0.998234380729679,0.972403395088438,2.37882945363154e-29
"Hcrt","Hcrt",11.8769389498774,0.997680199491236,0.881891981125553,2.35938472414239e-24
"Sst","Sst",11.1517142437464,0.987334118167394,0.817190187460948,4.38531625369467e-21
"Oxt","Oxt",10.9759195995473,0.983544840650281,0.800225072123707,2.86762373021912e-20
"Avp","Avp",10.7524642786239,0.986282773717021,0.786214991723117,1.31204668536237e-19
"Hbb-bs","Hbb-bs",9.63317688532919,0.997527579555496,0.713569021279102,2.25636522652243e-16
"Gnrh1","Gnrh1",9.52571654819596,0.999044997391195,0.707032268974325,4.25610967316589e-16
"Hba-a2-loc1","Hba-a2-loc1",9.57383650512904,0.993356977987953,0.70495084834632,5.20274307064924e-16
"Hba-a2-loc2","Hba-a2-loc2",9.53546979681393,0.992952887413017,0.701671166602182,7.13077754766111e-16
"Npvf","Npvf",9.29255170935797,0.998441728514362,0.688953256647614,2.38741999620204e-15
"Cartpt","Cartpt",9.34007262383112,0.977537878042443,0.671611106618932,1.19653786224044e-14
"Trh","Trh",8.64421681845824,0.984967646162595,0.628094114005788,5.69157281776243e-13
"Gal","Gal",8.65499397296372,0.969406850169415,0.613316739385354,1.99101272919282e-12
"Hbb-b2","Hbb-b2",8.22448410023199,0.999689742098119,0.612210837010757,2.18398502797911e-12
"Npy","Npy",8.33136485049545,0.988930502206288,0.609263329345587,2.79235987271449e-12
"Agrp","Agrp",7.88325423134128,0.995583463305368,0.583002666509864,2.36557500407125e-11
"Igf2","Igf2",7.94895120044142,0.986709694121218,0.578987363820566,3.25239061558687e-11
"Tac1","Tac1",8.08799314636232,0.963438377162423,0.56595056046576,9.00545216707547e-11
"Crh","Crh",7.72178276845979,0.989734753284359,0.565199096894579,9.54316339477245e-11
"Plp1","Plp1",11.4909010042586,0.705763461736214,0.561041635142241,1.3135036292127e-10
"Apod","Apod",9.26467716571625,0.870900327944158,0.55932265439549,1.49794251560112e-10
"Pomc","Pomc",7.63734941083314,0.98182297716649,0.551003710251528,2.81301275641644e-10
"Ptgds","Ptgds",8.91916128397349,0.883499960560161,0.54657881590709,3.91801790261066e-10
"Dcn","Dcn",7.25833047261243,0.993320211239244,0.534042481123601,9.87248737283171e-10
"Tac2","Tac2",7.22013644739608,0.990933183970735,0.528760445274323,1.44791189982106e-09
"Itm2a","Itm2a",7.78855521492886,0.936063083179563,0.516471057125812,3.47773135703795e-09
"Vip","Vip",6.97842446544086,0.99537767303598,0.514771692418031,3.91935194321271e-09
"Nts","Nts",6.92005505480697,0.977334570733159,0.492243139100833,1.84222106281496e-08
"Th","Th",6.89602960297675,0.97578825399475,0.488846566676879,2.31245247829758e-08
"Ccl3","Ccl3",6.63081315229913,0.992134330959774,0.484604185852429,3.06501369645326e-08
"Meg3","Meg3",9.88279586913222,0.748781281551368,0.483531707626562,3.29000627665574e-08
"Tmem2","Tmem2",7.40173284952262,0.930489436696669,0.48203259935784,3.63149297632857e-08
"Mal","Mal",9.37959497168707,0.784889625614817,0.481925060736296,3.65726740947311e-08
"Qrfp","Qrfp",6.52512925120397,0.996011371952936,0.480189760460114,4.09850811021686e-08
"Trf","Trf",9.17766868660239,0.794020476792015,0.475921503262888,5.41435815386964e-08
"Dbi","Dbi",9.70580515486547,0.750987781030472,0.472472723635042,6.76810322377374e-08
"9630013A20Rik","9630013A20Rik",7.53993424517179,0.906135436272738,0.468044148151899,8.99276504358008e-08
"Hdc","Hdc",6.78267065867701,0.95676101843653,0.461055111968723,1.40064837517111e-07
"Acta2","Acta2",6.58646452588639,0.968207810864794,0.457204926065281,1.78283421648642e-07
"Prkcd","Prkcd",6.58646452588639,0.966076798928309,0.455073914128795,2.03577953189777e-07
"Slc18a2","Slc18a2",6.47735352663456,0.971644305727916,0.4520542616376,2.4542600894601e-07
"Klk6","Klk6",6.15177765473205,0.990491952300161,0.444935049587374,3.79501278771919e-07
"Pcp4","Pcp4",8.09855851793841,0.840227496889194,0.443516121000309,4.13604288932532e-07
"Vwf","Vwf",6.23074100262691,0.981880938530153,0.442673308619076,4.35238245047451e-07
"Ccl4","Ccl4",6.04657836662033,0.992936784952492,0.438867955637984,5.47242955861064e-07
"Sncg","Sncg",6.65963918701565,0.937212797112241,0.431935841156963,8.263544337882e-07
"Penk","Penk",6.13134253912326,0.975517922889037,0.428312364017462,1.02235561148589e-06
"Gfap","Gfap",5.93310047493137,0.983099109029117,0.419778276935886,1.67597464596108e-06
"Nfasc","Nfasc",8.66923941125265,0.773459667033192,0.418405096828422,1.81305015507726e-06
"Myl9","Myl9",6.37677657188298,0.945373645897206,0.417821704459357,1.8744838983017e-06
"Vtn","Vtn",6.15177765473205,0.963084129283719,0.417527226570932,1.90624667935059e-06
"Tmem212","Tmem212",6.47735352663456,0.931562177309677,0.411972133219362,2.61148657463615e-06
"Ptprb","Ptprb",6.54070926267143,0.924614884824309,0.410018984374202,2.91423892499097e-06
"Dqx1","Dqx1",5.64673869830785,0.995808961253987,0.408798999448337,3.12009244285815e-06
"Pf4","Pf4",5.70321146739115,0.990192931383726,0.407894748284674,3.28157369963408e-06
"Resp18","Resp18",8.25313836969129,0.793072712488897,0.407693701105343,3.31854786410352e-06
"Apoe","Apoe",7.4846215270986,0.848891700446982,0.406658164273437,3.5153911909455e-06
"Mag","Mag",8.45162325154114,0.776793649568519,0.405907346826585,3.66504494658868e-06
"Il1a","Il1a",5.55765515472542,0.996428661759871,0.401944525167756,4.56137256944074e-06
"Gkn3","Gkn3",5.55765515472542,0.995187841586108,0.400703704993994,4.88267798576585e-06
"Slc1a3","Slc1a3",7.07788386443832,0.873215740008555,0.400220692632482,5.01350613800513e-06
"Mgp","Mgp",6.13134253912326,0.94725593443246,0.400050375560885,5.0604313650143e-06
"Parpbp","Parpbp",5.49505552836802,0.99840992825286,0.398642622227701,5.46468047959633e-06
"Tagln","Tagln",5.7839804136838,0.97362046824064,0.398026463464115,5.6511554639056e-06
"Ctss","Ctss",5.52669484554198,0.990035409438355,0.392941576344654,7.43964389519641e-06
"C1qa","C1qa",5.52669484554198,0.987885455076361,0.390791621982661,8.34812388741991e-06
"Ctla2a","Ctla2a",5.7839804136838,0.966367619255381,0.390773614478856,8.35616186073914e-06
"Ly6a","Ly6a",5.7839804136838,0.965930253875512,0.390336249098987,8.55366808299738e-06
"Ghrh","Ghrh",5.55765515472542,0.984690826881424,0.390206690289309,8.61302337194785e-06
"Slco1a4","Slco1a4",5.95652136333312,0.951567366956061,0.390162166058567,8.63351189596193e-06
"Ccl12","Ccl12",5.39574832817903,0.993675272656355,0.385473071775279,1.1071659099015e-05
"Spp1","Spp1",5.42961596420174,0.990778087532014,0.385460010286076,1.10792872399415e-05
"Rgs5","Rgs5",5.80992886572143,0.958193139461319,0.384744429466783,1.15049285041719e-05
"Lcn2","Lcn2",5.32553033156756,0.998727692394303,0.384520725438105,1.16411540710652e-05
"Aqp4","Aqp4",6.74281466986289,0.883232735787687,0.384434822221557,1.16938719680038e-05
"Scg2","Scg2",8.16037568743582,0.775724257669717,0.383547244588952,1.22520352571931e-05
"Col3a1","Col3a1",5.39574832817903,0.991000786176672,0.382798585295596,1.27424550950885e-05
"Klf2","Klf2",6.23074100262691,0.921978302358572,0.382770672447495,1.27610960817554e-05
"Rarres2","Rarres2",6.34163000932991,0.908545151355764,0.378198081346594,1.61911649917753e-05
"Slc5a7","Slc5a7",5.39574832817903,0.985424759331194,0.377222558450117,1.70285697553408e-05
"Kiss1","Kiss1",5.21334728173344,0.999116492146597,0.375244471795989,1.88545270717169e-05
"Mia","Mia",5.97956810009519,0.934639990364792,0.37511670162894,1.89786471148326e-05
"Cst3","Cst3",8.63335855063711,0.731083573203992,0.373420723321641,2.07014213694819e-05
"Ccdc153","Ccdc153",6.08958289312471,0.922797110233661,0.372215322962954,2.20149833737648e-05
"Mbp","Mbp",8.63335855063711,0.729502197314702,0.371839347432351,2.24406151378652e-05
"Crip1","Crip1",6.02458563827827,0.927320546068405,0.371464393038033,2.28728559552289e-05
"Rras2","Rras2",5.95652136333312,0.929679200380771,0.368273999483278,2.68838090772155e-05
"Vgf","Vgf",6.52512925120397,0.883717514391983,0.367895902899161,2.74010768225644e-05
"Cyp26b1","Cyp26b1",5.1333991254172,0.996572113255711,0.365757238156008,3.05090446544754e-05
"Agt","Agt",6.08958289312471,0.916146249803771,0.365564462533064,3.08050219208679e-05
"Slc2a1","Slc2a1",7.5630055530624,0.801615800451198,0.365249107700175,3.12950692885573e-05
"Ccl2","Ccl2",5.17392693199981,0.990978281946868,0.363688712820511,3.38303950206431e-05
"Cyr61","Cyr61",6.19179950106508,0.90542102659847,0.363086395326149,3.48600707075288e-05
"Sparc","Sparc",7.72178276845979,0.787485334909116,0.362949678519336,3.5097885097566e-05
"Cck","Cck",5.49505552836802,0.960526872269143,0.360759566243984,3.91231127993661e-05
"Cfh","Cfh",5.28909670241999,0.976870084999046,0.35953395059297,4.15622767203218e-05
"C1qb","C1qb",5.17392693199981,0.98645660892455,0.359167039798193,4.23199952257913e-05
"Col1a2","Col1a2",5.52669484554198,0.955464353370112,0.358370520276412,4.40100772108946e-05
"Cox6a2","Cox6a2",5.42961596420174,0.963388034683277,0.358069957437339,4.46642369138285e-05
"Cnksr3","Cnksr3",5.73063995591679,0.937809229367015,0.357792279510982,4.52767422245748e-05
"Fn1","Fn1",5.49505552836802,0.952893580087913,0.353126274062754,5.68337006471016e-05
"Fcgr3","Fcgr3",5.04875931191986,0.987903725459593,0.349687530071189,6.70753362336096e-05
"Crabp1","Crabp1",4.95884267524324,0.994950727604351,0.348813066399642,6.9944309367922e-05
"Ly6c1","Ly6c1",5.49505552836802,0.948392488837515,0.348625182812356,7.05756276851582e-05
"Ccl7","Ccl7",5.00450139223494,0.990043852722878,0.347936266684409,7.29367114258938e-05
"Atp1a2","Atp1a2",7.00112666545428,0.826739055287826,0.347873988089255,7.31537821572551e-05
"Wif1","Wif1",4.91169158187234,0.99785404951199,0.347537863726083,7.43358762571593e-05
"Pcsk2","Pcsk2",7.29553937040683,0.800452590494732,0.34398740133419,8.79703191769668e-05
"C1ql3","C1ql3",5.55765515472542,0.938318486963492,0.343834350371377,8.86079299252347e-05
"Malat1","Malat1",12.0056596337634,0.449043004517441,0.342902422817285,9.25851050007011e-05
"Ugt8a","Ugt8a",7.83352263642478,0.758885646593569,0.34262287266095,9.38104772162304e-05
"Ccnb1","Ccnb1",4.86294724802092,0.997251308900524,0.342597339798476,9.39231537444364e-05
"Slc1a2","Slc1a2",6.88386515450979,0.830461088424777,0.342580752035837,9.39964236979869e-05
"Sparcl1","Sparcl1",7.77544567410286,0.762539682308892,0.34197706543294,9.66998232354352e-05
"Syt1","Syt1",7.40173284952262,0.790139671283717,0.341682833944887,9.80437628941544e-05
"Cx3cr1","Cx3cr1",4.91169158187234,0.991288955372725,0.340972769586818,0.000101359708457206
"Nrgn","Nrgn",5.61765111942733,0.929443935016745,0.339999139008283,0.000106078027191268
"Enpp2","Enpp2",8.03946743827853,0.739901112870659,0.338846556736692,0.000111930076171033
"Icam1","Icam1",4.95884267524324,0.984590651570251,0.338452990365542,0.000113996811197348
"Ntng1","Ntng1",5.90929308582382,0.903502748645028,0.338231376651554,0.000115176279432299
"Rcan1","Rcan1",5.93310047493137,0.901080958035203,0.337760125941972,0.000117722535891709
"Maob","Maob",5.88508622529017,0.905003960899087,0.337745887734122,0.00011780028351939
"Mog","Mog",7.52434581646254,0.776036737156754,0.336778927961195,0.000123194556564625
"Lum","Lum",4.81249822533356,0.99551845632059,0.336355439013941,0.000125629250421202
"Cbr2","Cbr2",4.86294724802092,0.990552438194069,0.335898469092022,0.000128307011617829
"Igfbp2","Igfbp2",4.86294724802092,0.988233643653586,0.333579674551538,0.000142739357132265
"Eltd1","Eltd1",5.25171909260596,0.953688719657306,0.333132631103015,0.000145691136802442
"Cd14","Cd14",4.81249822533356,0.991801269911997,0.332638252605348,0.000149022003250471
"Myoc","Myoc",4.70597790168252,0.999752294094466,0.331002255564769,0.000160560053412253
"Hbb-y","Hbb-y",4.70597790168252,0.999301919720768,0.330551881191071,0.000163880153669212
"Nov","Nov",4.81249822533356,0.98921369012992,0.330050672823271,0.000167650482849728
"Nr4a2","Nr4a2",5.04875931191986,0.967787058870549,0.329570863482145,0.00017133574371719
"Atf3","Atf3",5.49505552836802,0.929196342710607,0.329429036685448,0.000172439496471387
"Cldn11","Cldn11",7.90147031982427,0.739983458419597,0.328751325817039,0.000177806148548484
"Rrad","Rrad",5.17392693199981,0.955092555301979,0.327802986175622,0.000185578469029407
"Top2a","Top2a",4.70597790168252,0.996290041096662,0.327540002566965,0.000187789401578985
"Hexb","Hexb",5.83541884047548,0.898260280940343,0.326914969689697,0.00019314331183724
"Dynlrb2","Dynlrb2",5.42961596420174,0.930257807741802,0.324939730495864,0.000211015368549091
"Prph","Prph",4.70597790168252,0.993391506689936,0.324641468160239,0.000213844582594409
"Fcrls","Fcrls",4.76022094646651,0.98811199309426,0.324255278689471,0.000217560474554447
"Bmp4","Bmp4",4.86294724802092,0.978745018363679,0.324091049261631,0.000219158875092349
"Cldn5","Cldn5",5.17392693199981,0.951306540625643,0.324016971499286,0.000219883435542091
"Nupr1","Nupr1",4.76022094646651,0.986608071327166,0.322751356922378,0.000232613189163763
"F13a1","F13a1",4.70597790168252,0.991170821122417,0.32242078259272,0.000236049633762244
"Mobp","Mobp",7.69418374333315,0.748848529112914,0.322260366292913,0.000237734234847222
"P2ry12","P2ry12",4.70597790168252,0.990572242123634,0.321822203593937,0.000242392894501849
"C1qc","C1qc",4.70597790168252,0.989785442973001,0.321035404443304,0.000250972723497827
"Bcan","Bcan",6.15177765473205,0.866553597325664,0.320996694612878,0.000251402065411995
"Marcks","Marcks",8.23409889783732,0.707647998754105,0.320873702555253,0.000252770754427474
"Pltp","Pltp",6.08958289312471,0.871396542100317,0.320814754829611,0.000253429200431352
"Ndrg4","Ndrg4",7.31379002544369,0.775677806911076,0.320590163987856,0.000255952559384413
"Bdnf","Bdnf",5.17392693199981,0.94638165733887,0.319092088212513,0.000273392399677717
"Calb2","Calb2",6.17192735435346,0.862821847761792,0.318888340542085,0.000275848071656065
"Ndrg2","Ndrg2",6.4446008137115,0.840564284223881,0.318388681836687,0.000281957461468673
"Cenpf","Cenpf",4.64961545906341,0.990533509484432,0.31667368748434,0.000303898694974822
"Pcolce","Pcolce",4.70597790168252,0.985233152689752,0.316483114160056,0.000306432574275559
"Car4","Car4",5.04875931191986,0.95420156718183,0.315985371793426,0.00031314362947276
"Lyz2","Lyz2",4.64961545906341,0.989673282194894,0.315813460194803,0.000315493105340756
"Gad2","Gad2",6.24982454861618,0.852113647982282,0.314435474501999,0.000334926854993867
"S100b","S100b",6.90809234081827,0.799441642907338,0.313429229477116,0.00034981480315356
"Opalin","Opalin",6.83415498140132,0.804157935022738,0.312438443764869,0.00036507294586621
"Tm4sf1","Tm4sf1",5.73063995591679,0.892176383003773,0.31215943314774,0.00036947997260776
"1700094D03Rik","1700094D03Rik",5.46270675067016,0.914590907989141,0.312083284143987,0.000370691315557998
"Gpr101","Gpr101",5.49505552836802,0.911680594011916,0.311913287986757,0.000373408855712929
"Slc6a13","Slc6a13",4.5909612413426,0.99069076169566,0.311485695522929,0.000380326312916306
"Slc17a6","Slc17a6",6.15177765473205,0.855633928118557,0.31007702540577,0.000403966013673945
"Dlk1","Dlk1",5.7839804136838,0.884464501761261,0.308870496984736,0.000425290015422686
"Itpr2","Itpr2",5.80992886572143,0.882166668303816,0.30871795830928,0.000428059076424833
"Myh11","Myh11",4.70597790168252,0.975499604205147,0.30674956567545,0.000465323966032436
"Hist1h2ap-loc1","Hist1h2ap-loc1",5.00450139223494,0.948781591364488,0.30667400532602,0.00046681263574253
"Ifitm3","Ifitm3",5.46270675067016,0.909039277054143,0.306531653208989,0.000469629212416846
"Klf4","Klf4",6.06824086131282,0.858830872608616,0.306519855008054,0.000469863356516149
"Neu4","Neu4",4.64961545906341,0.980222116452483,0.306362294452391,0.000473000646760914
"Slco1c1","Slco1c1",5.1333991254172,0.937169167219088,0.306354292119385,0.000473160503025211
"Cplx1","Cplx1",5.70321146739115,0.888384839128295,0.306086656029242,0.000478535771454478
"Hes1","Hes1",5.7839804136838,0.881532673183871,0.305938668407346,0.000481532219796228
"Mpzl1","Mpzl1",5.70321146739115,0.887921710519003,0.30562352741995,0.00048797117586476
"Pgm2l1","Pgm2l1",6.79571500650173,0.799996807797072,0.305300921153177,0.000494645174371316
"Enkur","Enkur",5.42961596420174,0.910567278725897,0.305249201479959,0.000495722965828691
"Srgn","Srgn",4.91169158187234,0.955187326709586,0.304871140923679,0.000503667688489586
"Vcam1","Vcam1",5.09169983413681,0.939292957879345,0.30483831814607,0.000504362971534198
"Fam216b","Fam216b",5.1333991254172,0.935296166394626,0.304481291294924,0.000511983457366655
"Ctgf","Ctgf",4.76022094646651,0.966913770007098,0.30305705560231,0.000543455439239728
"Stmn2","Stmn2",7.18090370917938,0.768161619227093,0.303011176814893,0.00054449837839113
"Tcf7l2","Tcf7l2",6.58646452588639,0.813433890135461,0.302431005335947,0.000557847813923774
"Nnat","Nnat",7.69418374333315,0.728915977174329,0.302327814354328,0.000560253647342448
"Sema6a","Sema6a",7.09908476089186,0.772825721560828,0.301448862573006,0.000581138113079363
"Serping1","Serping1",4.64961545906341,0.974893410210529,0.301033588210437,0.00059125351584454
"Nms","Nms",4.46597446450407,0.991605021674267,0.300913842188987,0.000594200408388236
"Stab1","Stab1",4.5909612413426,0.979854819536131,0.3006497533634,0.000600747536522443
"Gpr17","Gpr17",5.7839804136838,0.876200510803688,0.300606506027163,0.000601826026679214
"Hcrtr2","Hcrtr2",4.5909612413426,0.979623125013807,0.300418058841076,0.000606546379835574
"Gsn","Gsn",7.08852325661663,0.772504639582064,0.300321658852263,0.00060897427199097
"Slc40a1","Slc40a1",4.81249822533356,0.958997182783735,0.299834165477086,0.00062139014295355
"Csf1r","Csf1r",4.5298209465287,0.984558826862492,0.299751501399322,0.000623518533234673
"Lect1","Lect1",5.00450139223494,0.941183314512541,0.299075728474073,0.000641172090031024
"Ebf3","Ebf3",4.5298209465287,0.983365177042753,0.298557851579584,0.000655011873029175
"Sepp1","Sepp1",6.54070926267143,0.813038558305666,0.298442657855559,0.000658127565161673
"Lyve1","Lyve1",4.39917109381982,0.995077330444725,0.298192511867984,0.000664940516210623
"Gap43","Gap43",7.26772305162742,0.75644108690016,0.297874328543075,0.000673700553774257
"Abcc9","Abcc9",4.5298209465287,0.982289848749273,0.297482523286103,0.000684633747520336
"Fabp7","Fabp7",5.36106648879432,0.908221076934264,0.29705727914054,0.000696685077342533
"Itih5","Itih5",5.49505552836802,0.895991884386902,0.296224578361742,0.000720852075015786
"Id3","Id3",5.36106648879432,0.906321244527572,0.295157446733848,0.000752952448881476
"Thbs2","Thbs2",4.5298209465287,0.979847339009643,0.295040013546473,0.000756564248831866
"Tmem141","Tmem141",6.1106138055009,0.843327757196533,0.294447506865582,0.000775032131020412
"Anln","Anln",5.04875931191986,0.932611323588265,0.294395128199861,0.000776684537908481
"Necab1","Necab1",5.17392693199981,0.92129333244275,0.294003763316393,0.000789134109715728
"Slc13a4","Slc13a4",4.39917109381982,0.990407414094,0.293522595517259,0.000804692108835526
"Wfdc18","Wfdc18",4.76022094646651,0.957235899149679,0.29337918474489,0.00080938345126483
"Cd24a","Cd24a",5.52669484554198,0.889183148603624,0.292089315509923,0.000852723969383273
"Tspan2","Tspan2",7.59320435406329,0.725704203480362,0.291593645151575,0.00086993915658958
"Car2","Car2",6.93191939010004,0.775606424382118,0.291427826736482,0.00087576917631464
"Riiad1","Riiad1",5.32553033156756,0.905541330683686,0.291334363727487,0.00087907105689476
"Tpm2","Tpm2",4.5298209465287,0.975694943480592,0.290887618017422,0.000895012458742471
"Adamts1","Adamts1",5.09169983413681,0.925234050804731,0.290779411071456,0.000898913416087417
"Hk2","Hk2",4.70597790168252,0.959398811737667,0.29064877320797,0.000903643848110031
"Xist","Xist",5.80992886572143,0.864061899721835,0.290613189727299,0.00090493629412711
"Calcr","Calcr",4.70597790168252,0.959343351916892,0.290593313387195,0.000905658972260125
"Fcer1g","Fcer1g",4.39917109381982,0.986966478023585,0.290081659446844,0.000924445590234946
"Hist1h2ap-loc2","Hist1h2ap-loc2",5.17392693199981,0.917240653529427,0.28995108440307,0.000929296979695158
"Snap25","Snap25",7.19081236791614,0.754216972140669,0.28981858149136,0.000934243897774474
"Irs4","Irs4",5.28909670241999,0.907036952727825,0.289700818321748,0.000938660808476701
"Inmt","Inmt",4.25550073314839,0.999612177622649,0.289275318489987,0.00095478025836561
"Cd93","Cd93",4.70597790168252,0.95787008922954,0.289120050699844,0.000960725387641973
"Il1b","Il1b",4.25550073314839,0.998627911175302,0.288291052042641,0.000993046595073986
"Cd209f","Cd209f",4.25550073314839,0.998464223385689,0.288127364253028,0.000999545305604571
"Cnp","Cnp",7.70113315484797,0.714117174434193,0.288045831021942,0.00100279686915328
"Gjb6","Gjb6",5.04875931191986,0.925799934952543,0.287583739564139,0.00102140930739088
"Gpr116","Gpr116",4.91169158187234,0.936945246366884,0.286629060580976,0.00106087026199505
"Tacr3","Tacr3",4.32912359629157,0.990027424582398,0.28660664777113,0.00106181325215169
"Snhg11","Snhg11",7.73538678289534,0.709884951040696,0.286356494806245,0.00107239040639827
"Gabra4","Gabra4",5.36106648879432,0.896695587350954,0.28553178955723,0.00110794915792755
"Dct","Dct",4.39917109381982,0.981716598797751,0.284831780221009,0.00113897576681282
"Maf","Maf",4.5298209465287,0.968813592808456,0.284006267345287,0.00117658687322853
"Pdlim2","Pdlim2",6.42794133250948,0.807238463884301,0.283744408578388,0.00118875288698662
"Cited1","Cited1",4.70597790168252,0.951860814133681,0.283110775603985,0.00121866960344486
"Calca","Calca",4.32912359629157,0.985999826444129,0.282579049632861,0.00124430483620271
"Chodl","Chodl",4.70597790168252,0.951077097092869,0.282327058563173,0.00125662515451505
"Foxj1","Foxj1",5.28909670241999,0.899376179964688,0.282040045558612,0.00127079362808903
"E030002O03Rik","E030002O03Rik",4.17791779219584,0.999666135518628,0.281988808203105,0.00127333829042253
"Sfxn5","Sfxn5",5.25171909260596,0.902314332913864,0.281758244359572,0.00128484682774147
"6330403A02Rik","6330403A02Rik",4.81249822533356,0.940448486198737,0.281285468892088,0.00130874331931842
"Cpe","Cpe",8.04494049127973,0.681774254821544,0.281122532525485,0.00131707264459101
"Ptrf","Ptrf",5.28909670241999,0.898372317290761,0.281036182884685,0.0013215064665415
"Fam183b","Fam183b",5.70321146739115,0.863252874304509,0.280954691205457,0.00132570335466976
"Prc1","Prc1",4.25550073314839,0.991136733533345,0.280799874400683,0.00133371012056196
"Hapln2","Hapln2",4.76022094646651,0.943951464069292,0.280094749664504,0.00137073955367277
"Nid1","Nid1",4.70597790168252,0.948551052506841,0.279801013977144,0.00138644026500355
"Itih3","Itih3",5.64673869830785,0.866433847866643,0.279423886060992,0.00140683925279749
"Aif1","Aif1",4.25550073314839,0.98925754176016,0.278920682627498,0.00143448456642247
"Otof","Otof",4.5909612413426,0.957924461047769,0.278719394875038,0.00144568123661701
"Edn1","Edn1",4.46597446450407,0.968597784663604,0.277906605178323,0.00149170888123757
"Srsf5","Srsf5",4.00898878322726,0.509914926578062,-0.223935522819907,0.00149842300129455
"Hspa1b","Hspa1b",5.32553033156756,0.891239727595209,0.277032760639011,0.00154268222991255
"Rasgrp1","Rasgrp1",5.09169983413681,0.91148635146477,0.277031711731494,0.00154274435803397
"Selplg","Selplg",4.17791779219584,0.994292167128632,0.276614839813108,0.00156761763138639
"Pifo","Pifo",4.70597790168252,0.944748894853873,0.275998856324176,0.00160504082729755
"Ogn","Ogn",4.25550073314839,0.985886637832916,0.275549778700254,0.00163283505648934
"Plek","Plek",4.32912359629157,0.978777166211721,0.275356389400453,0.00164493878148006
"Mafb","Mafb",4.32912359629157,0.978170930415292,0.274750153604023,0.00168341304989362
"Rsph1","Rsph1",5.09169983413681,0.908711284930297,0.274256645197022,0.00171533623911382
"Nptx1","Nptx1",4.76022094646651,0.938007535781201,0.274150821376413,0.00172225292812726
"Arc","Arc",5.25171909260596,0.894532922549631,0.27397683399534,0.00173368001447783
"Npw","Npw",4.09592441999854,0.99923647469459,0.273742038730247,0.00174921021762789
"Rgcc","Rgcc",4.76022094646651,0.93730123006378,0.273444515658992,0.00176907128037469
"Pnoc","Pnoc",4.64961545906341,0.947113529898044,0.273253707897952,0.00178191635106911
"Arap3","Arap3",4.39917109381982,0.969984058989295,0.273099240412553,0.00179237709705549
"Slc38a5","Slc38a5",4.32912359629157,0.976115461242645,0.272694684431376,0.00182003943420847
"Serpinb1a","Serpinb1a",4.70597790168252,0.941416236614227,0.272666198084531,0.00182200180114957
"Mrc1","Mrc1",4.17791779219584,0.98953085504538,0.271853527729857,0.00187880181482492
"Vcan","Vcan",4.5909612413426,0.951029009845566,0.271823943672835,0.00188089957058409
"Zfp36","Zfp36",5.49505552836802,0.871093688336973,0.271326382311814,0.00191650126627612
"Arpp21","Arpp21",5.39574832817903,0.87948810020232,0.271285899321243,0.00191942468484289
"S100a10","S100a10",5.46270675067016,0.872749749420806,0.270242125575652,0.00199621213528792
"Ust","Ust",4.86294724802092,0.924654401413923,0.270000432311876,0.00201438588041452
"Gsto1","Gsto1",5.52669484554198,0.866588545774586,0.269494712680886,0.0020528994870378
"Slc6a3","Slc6a3",4.09592441999854,0.994240837696335,0.268746401731993,0.00211111463485782
"Msx1","Msx1",4.64961545906341,0.942328465141912,0.268468643141821,0.00213310125122495
"Folr1","Folr1",4.25550073314839,0.978554858911656,0.268217999778994,0.00215311952042651
"Prok2","Prok2",4.09592441999854,0.993360304616849,0.267865868652507,0.00218153116669034
"Tyrobp","Tyrobp",4.17791779219584,0.985321895131397,0.267644567815873,0.00219956026175346
"Ahnak","Ahnak",5.21334728173344,0.891454547510545,0.267582527159937,0.00220463881490724
"Ms4a7","Ms4a7",4.09592441999854,0.992727691157011,0.267233255192668,0.00223342853153427
"Spag9","Spag9",4.17791779219584,0.504556443130875,-0.213120884184648,0.002254907643147
"Zwint","Zwint",6.76950729143624,0.763697135413928,0.26697199348558,0.00225518600796655
"Spop","Spop",3.59693514238723,0.561277114536469,-0.212933783508191,0.00227060515219099
"Col4a1","Col4a1",5.25171909260596,0.88713871426069,0.266582625706399,0.00228796842723616
"Flt1","Flt1",4.5298209465287,0.950940469265077,0.266133143801907,0.00232634838744928
"Col6a5","Col6a5",4.39917109381982,0.962669265359677,0.265784446782935,0.00235652311423202
"Edn3","Edn3",4.25550073314839,0.976116742787123,0.265779883654461,0.00235692032537193
"Nmu","Nmu",4.00898878322726,0.998982797307405,0.265132347909435,0.00241390540372691
"4632415L05Rik","4632415L05Rik",5.04875931191986,0.903196991515591,0.264980796127187,0.00242742116147297
"Son","Son",5.52669484554198,0.386256901477242,-0.210836931616458,0.00245342335993805
"Brca1","Brca1",4.17791779219584,0.982162211812253,0.26448488449673,0.00247212768938369
"Esam","Esam",4.64961545906341,0.938203857520474,0.264344035520382,0.00248496033324283
"Abcb1a","Abcb1a",4.64961545906341,0.938186155736396,0.264326333736304,0.00248657738346222
"Kmt2e","Kmt2e",3.71149490665009,0.552728448140729,-0.210259877663448,0.00250601928136537
"Bclaf1","Bclaf1",3.33628338786443,0.588896778390855,-0.210194575750371,0.00251203502775276
"Mfap5","Mfap5",4.00898878322726,0.997677296525464,0.263826847127494,0.00253259931922954
"Asb4","Asb4",4.81249822533356,0.922536180719307,0.263373163412658,0.00257506690242928
"Igfbp7","Igfbp7",4.70597790168252,0.932121958731136,0.26337192020144,0.00257518415352861
