"","Gene","log2( Max Expression Level )","Raw Gini Index","Normalized Gini Index","p-value"
"Plp1","Plp1",10.1961102846908,0.917122388442764,1.25073437093065,8.25535081314988e-33
"Apod","Apod",8.5239539394967,0.961211818441336,1.08639021308911,4.5013806363733e-25
"S100b","S100b",7.57818396809009,0.966949611703088,0.974238175667094,2.01216729816534e-20
"Trf","Trf",7.63734941083314,0.938043652780008,0.952707164393213,1.37442871914898e-19
"Mal","Mal",7.54766574835342,0.937018321250365,0.940502801910504,4.00666798900821e-19
"Mbp","Mbp",7.01234519041983,0.915424559350545,0.852181556749111,6.10900623785368e-16
"Anxa1","Anxa1",6.84674402324487,0.931965829454192,0.848418215856942,8.21496675246914e-16
"Malat1","Malat1",11.2726880980679,0.377912793634586,0.845719749502919,1.01505737737552e-15
"Mog","Mog",6.64529816394863,0.944553342365455,0.837117858380053,1.98349125599813e-15
"Ugt8a","Ugt8a",6.67383905599044,0.931882487508278,0.827781977253305,4.07209380586163e-15
"Aldh1a1","Aldh1a1",8.30879406721648,0.718779055159502,0.81713786187372,9.15570685057089e-15
"Mobp","Mobp",6.26865895502767,0.937177428984623,0.786515384172152,8.88275905871875e-14
"Klk6","Klk6",5.73063995591679,0.983442763345704,0.772648894280813,2.41542835904533e-13
"Cldn11","Cldn11",6.1106138055009,0.936943152842358,0.768502559291588,3.24637438633498e-13
"9630013A20Rik","9630013A20Rik",5.46270675067016,0.994358407079646,0.753683650379233,9.21850039061668e-13
"Mag","Mag",5.88508622529017,0.937663349993122,0.744050632397973,1.79707763399497e-12
"Cnp","Cnp",5.95652136333312,0.924575676640368,0.738918960014159,2.5555379564549e-12
"Opalin","Opalin",5.52669484554198,0.967431220275721,0.733913044029511,3.59443773392277e-12
"Car2","Car2",5.70321146739115,0.935348464850596,0.721503057085025,8.29011241178874e-12
"Vip","Vip",5.09169983413681,0.999508357915437,0.71682823230576,1.13154558381491e-11
"Apoe","Apoe",5.1333991254172,0.992165965472218,0.714264073287775,1.34093826572437e-11
"Tspan2","Tspan2",6.15177765473205,0.860598398651496,0.696774334826705,4.20068474278484e-11
"Cd9","Cd9",5.83541884047548,0.895204598744422,0.696065286751608,4.39709635932561e-11
"Itih5","Itih5",4.91169158187234,0.993620086437539,0.690092206402504,6.44984787356706e-11
"Spp1","Spp1",5.04875931191986,0.973893805309734,0.686274341536203,8.22525093257988e-11
"Ermn","Ermn",5.39574832817903,0.931901575652925,0.683716956067384,9.67293239987275e-11
"Cryab","Cryab",5.25171909260596,0.947002838537318,0.682570301186438,1.04002158988902e-10
"Sparc","Sparc",5.09169983413681,0.962969936609552,0.680289810999875,1.20088723588339e-10
"Gsn","Gsn",5.67525138605026,0.896830317719783,0.679873321501513,1.23278368264156e-10
"Sepp1","Sepp1",5.17392693199981,0.947136416764067,0.673862260779961,1.79648768037304e-10
"Enpp2","Enpp2",6.67383905599044,0.767690797790938,0.663590287535965,3.39262829528338e-10
"Atp1a2","Atp1a2",4.64961545906341,0.966194690265487,0.631532059382248,2.31809035108959e-09
"Ptn","Ptn",5.49505552836802,0.865002678884845,0.62794809111362,2.85681841408199e-09
"1700094D03Rik","1700094D03Rik",4.70597790168252,0.954496956003264,0.62661971716673,3.08595174663259e-09
"Aspa","Aspa",4.64961545906341,0.956735496558505,0.622072865675266,4.01369614593634e-09
"Lyz2","Lyz2",4.17791779219584,0.99798873692679,0.604157337213146,1.10998060280757e-08
"Ctss","Ctss",4.17791779219584,0.99646017699115,0.602628777277506,1.20896899603409e-08
"Pdlim2","Pdlim2",4.39917109381982,0.961314791403287,0.595809473127119,1.7651974620642e-08
"Gad2","Gad2",4.39917109381982,0.960393588712173,0.594888270436005,1.85719182573321e-08
"Calca","Calca",4.32912359629157,0.966814159292035,0.592458926717503,2.12265442882752e-08
"Sept4","Sept4",4.64961545906341,0.9234826137481,0.588819982864861,2.5903148278938e-08
"Psat1","Psat1",4.86294724802092,0.898007613585801,0.588765068114402,2.59808568900188e-08
"Crh","Crh",4.09592441999854,0.986883691529709,0.582263578233905,3.69678854875401e-08
"Irgm1","Irgm1",4.39917109381982,0.942935611840098,0.57743029356393,4.79296880073125e-08
"Nfkbia","Nfkbia",4.64961545906341,0.907765175121526,0.573102544238287,6.03671286143863e-08
"Fa2h","Fa2h",4.32912359629157,0.94578774998258,0.571432517408048,6.59577660158944e-08
"Csf1r","Csf1r",3.91647664443772,0.996207332490518,0.567368626070385,8.17346139911021e-08
"Vtn","Vtn",3.91647664443772,0.995767602924202,0.566928896504069,8.36459327818012e-08
"Olig1","Olig1",4.32912359629157,0.937619902221672,0.56326466964714,1.01344185502668e-07
"Ier5","Ier5",4.00898878322726,0.979351032448378,0.563105363511461,1.02190529755712e-07
"Gpm6b","Gpm6b",6.15177765473205,0.725963905332549,0.562139841507758,1.0746809872284e-07
"Scd2","Scd2",7.18090370917938,0.596836010051349,0.554603756191829,1.58744829072424e-07
"Tac1","Tac1",4.00898878322726,0.970836685438455,0.554591016501538,1.58848853024261e-07
"Prom1","Prom1",3.81762325751143,0.995206489675516,0.552645643212288,1.75530085932949e-07
"Qk","Qk",5.21334728173344,0.82113982300885,0.55235253215032,1.78185669486469e-07
"Fth1","Fth1",7.64457735701838,0.532520650370907,0.548085122447787,2.2152840163744e-07
"Egr1","Egr1",4.46597446450407,0.904918707552994,0.547758231992203,2.25238611863333e-07
"Elovl7","Elovl7",4.25550073314839,0.929301868239921,0.545529264758127,2.52183202849745e-07
"Grb14","Grb14",5.1333991254172,0.821502541894182,0.543600649709739,2.7798286369724e-07
"Cd93","Cd93",3.71149490665009,0.997787610619469,0.540172723165492,3.30249262894571e-07
"Xist","Xist",4.17791779219584,0.932516208414178,0.538684808700534,3.55774504641126e-07
"5430405H02Rik","5430405H02Rik",4.91169158187234,0.842113969067902,0.538586089032867,3.57533663649945e-07
"Gpr37","Gpr37",4.17791779219584,0.929793510324484,0.53596211061084,4.07486476914663e-07
"Fos","Fos",4.5909612413426,0.875112222649737,0.533330783242982,4.6429593770935e-07
"Tmem88b","Tmem88b",4.00898878322726,0.940318584070797,0.52407291513388,7.31210841653304e-07
"Cst3","Cst3",8.4882418427773,0.40030131399532,0.521028210749425,8.47564113436716e-07
"Cmtm5","Cmtm5",4.00898878322726,0.937080618496548,0.520834949559631,8.55521276533067e-07
"Cplx1","Cplx1",6.9898202201176,0.586105344938514,0.520054614226262,8.88386437437307e-07
"Kcnj10","Kcnj10",3.91647664443772,0.943426042983565,0.514587336563432,1.15512382354182e-06
"Gatm","Gatm",4.25550073314839,0.891865032416828,0.508092428935034,1.5723676978963e-06
"Igf2","Igf2",3.47248777146274,1,0.50716946918864,1.64229270880005e-06
"Sncg","Sncg",7.11997860965488,0.556707033069399,0.50688049108012,1.66479255496992e-06
"Clic4","Clic4",3.81762325751143,0.947243022464261,0.504682176001033,1.84589729716413e-06
"Grp","Grp",4.64961545906341,0.837730798645253,0.503068167762014,1.99073432543039e-06
"Ly6c1","Ly6c1",3.47248777146274,0.988334674175382,0.495504143364022,2.8274119864712e-06
"Adamts4","Adamts4",3.59693514238723,0.969411312043093,0.495151866577063,2.87362911050149e-06
"Degs2","Degs2",3.47248777146274,0.981094127111826,0.488263596300466,3.93675029111419e-06
"Plekhb1","Plekhb1",3.81762325751143,0.927847559234941,0.485286712771713,4.50443617580407e-06
"Csrp1","Csrp1",3.71149490665009,0.94079951174855,0.483184624294574,4.95155217388199e-06
"Arpc1b","Arpc1b",3.59693514238723,0.952999016715831,0.478739571249801,6.04061220009175e-06
"Pcp4","Pcp4",6.96693797927846,0.546006398802167,0.477103406356356,6.49629805326647e-06
"Kcna1","Kcna1",3.71149490665009,0.928189528023599,0.470574640569622,8.66268438285485e-06
"Slc6a3","Slc6a3",7.81442224656679,0.431294553849383,0.468030120248053,9.68081023485567e-06
"Ldhb","Ldhb",7.50858711208948,0.465690655723259,0.46430400074599,1.13794922149281e-05
"Sypl","Sypl",4.25550073314839,0.845777128619297,0.462004525137503,1.25655141857059e-05
"Gltp","Gltp",3.47248777146274,0.954820680018631,0.46199014920727,1.25732861746261e-05
"Tacr3","Tacr3",4.86294724802092,0.76944891391794,0.460206368446541,1.3573947187389e-05
"Aqp4","Aqp4",3.18586654531133,0.995870206489676,0.458171418968283,1.4807923993968e-05
"Ptgds","Ptgds",3.18586654531133,0.994410805775501,0.456712018254108,1.57577674027024e-05
"Pmp22","Pmp22",3.47248777146274,0.9476401179941,0.45480958718274,1.70830947770778e-05
"Hapln2","Hapln2",3.33628338786443,0.967862133209129,0.454087806720675,1.76130964666335e-05
"Ier3","Ier3",4.25550073314839,0.835605517021446,0.451832913539652,1.93712746919918e-05
"Pllp","Pllp",3.47248777146274,0.943918501749331,0.451087970937971,1.99878498945622e-05
"Mrc1","Mrc1",3.18586654531133,0.988457098884186,0.450758311362794,2.02666071230415e-05
"S100a13","S100a13",3.33628338786443,0.964421166696767,0.450646840208313,2.03616979109918e-05
"Cers2","Cers2",4.09592441999854,0.852961198093941,0.448341084798137,2.24262129804602e-05
"Id3","Id3",3.18586654531133,0.985095482068002,0.447396694546609,2.33278388200208e-05
"Mrpl9","Mrpl9",5.1333991254172,0.724568621067274,0.446666728882831,2.40481902221611e-05
"Rad51b","Rad51b",3.18586654531133,0.982743362831858,0.445044575310466,2.57252055722603e-05
"Tagln3","Tagln3",7.8648051942415,0.399458899134133,0.442474678851362,2.8610775160192e-05
"Gng11","Gng11",3.33628338786443,0.952417596511479,0.438643270023025,3.34877413664393e-05
"Fst","Fst",3.18586654531133,0.974255832662912,0.43655704514152,3.64640838958704e-05
"Enpp6","Enpp6",3.33628338786443,0.949852507374631,0.436078180886177,3.71817194861036e-05
"Edn3","Edn3",3.01792190799726,0.999016715830875,0.433558332632548,4.11833507036574e-05
"Nts","Nts",3.01792190799726,0.999016715830875,0.433558332632548,4.11833507036574e-05
"Sirt2","Sirt2",4.5909612413426,0.77480042081812,0.433018981411365,4.20911961439433e-05
"Lect1","Lect1",3.01792190799726,0.997345132743363,0.431886749545035,4.40588737840482e-05
"Sepw1","Sepw1",5.83541884047548,0.630069913827143,0.430930601834329,4.5787903941402e-05
"Eml1","Eml1",4.17791779219584,0.824102030192608,0.430270630478964,4.70185225006123e-05
"S100a16","S100a16",3.33628338786443,0.943185840707965,0.429411514219511,4.8667312329107e-05
"Stab1","Stab1",3.01792190799726,0.994837758112094,0.429379374913767,4.87300400189457e-05
"Ly86","Ly86",3.01792190799726,0.994310998735778,0.42885261553745,4.97690806022546e-05
"Elovl1","Elovl1",3.47248777146274,0.92100605496041,0.42817552414905,5.11353909089977e-05
"Nfkbiz","Nfkbiz",3.01792190799726,0.992330383480826,0.426872000282498,5.38660607178651e-05
"Evi2a-evi2b","Evi2a-evi2b",3.18586654531133,0.959906086328337,0.422207298806944,6.48075109673117e-05
"Crhbp","Crhbp",3.18586654531133,0.958391554106505,0.420692766585113,6.87888899056326e-05
"Gjc2","Gjc2",3.18586654531133,0.956206035852054,0.418507248330661,7.49420249738687e-05
"Car14","Car14",3.18586654531133,0.956128789305216,0.418430001783823,7.51687107372209e-05
"Synpr","Synpr",3.18586654531133,0.954537567239285,0.416838779717892,7.99843646813111e-05
"Snca","Snca",6.87159726561385,0.496219902884726,0.415633506500247,8.3823646869491e-05
"Hmgcs1","Hmgcs1",6.34163000932991,0.557202074536796,0.414807393872024,8.65545695346524e-05
"Aldh1a7","Aldh1a7",4.00898878322726,0.830285152409046,0.414039483472129,8.91679382712212e-05
"Sparcl1","Sparcl1",4.86294724802092,0.723006653637541,0.413764108166142,9.01230424721695e-05
"A330069E16Rik","A330069E16Rik",3.59693514238723,0.887860568803621,0.413601123337591,9.06928572686686e-05
"Hopx","Hopx",3.01792190799726,0.977433628318584,0.411975245120257,9.65655766718536e-05
"Cck","Cck",4.70597790168252,0.738611273029163,0.410734034192629,0.000101287441289429
"Gamt","Gamt",3.47248777146274,0.900109104133834,0.407278573322474,0.000115600826222739
"Zwint","Zwint",7.15076274435542,0.453040670952892,0.407051358456315,0.000116605601550558
"Litaf","Litaf",3.18586654531133,0.944374209860936,0.406675422339543,0.000118286059973617
"Gm3020-loc2","Gm3020-loc2",3.33628338786443,0.919227674979887,0.405453348491433,0.000123907145434518
"Gpr83","Gpr83",3.18586654531133,0.941986234021632,0.40428744650024,0.00012950257420676
"Gm3696","Gm3696",3.81762325751143,0.84682733948409,0.404266493020862,0.000129605268840661
"Mdh1","Mdh1",7.57818396809009,0.395485243540803,0.402773807504809,0.000137120697367594
"Meg3","Meg3",8.26256470208851,0.309125484736999,0.401721820456872,0.000142660572377015
"Icam1","Icam1",2.82781902461732,0.997050147492625,0.401346942424284,0.000144684897223293
"Ncf1","Ncf1",2.82781902461732,0.997050147492625,0.401346942424284,0.000144684897223293
"Nid1","Nid1",3.01792190799726,0.966684018740239,0.401225635541912,0.000145345690782484
"Laptm5","Laptm5",2.82781902461732,0.994554118447924,0.398850913379583,0.000158864852232088
"Fn1","Fn1",2.82781902461732,0.99195494770716,0.396251742638819,0.000175006429102626
"Lpar1","Lpar1",3.18586654531133,0.933724509426703,0.39602572190531,0.000176480284443788
"Dab2","Dab2",2.82781902461732,0.989068193649141,0.3933649885808,0.000194725943098179
"Phgdh","Phgdh",3.01792190799726,0.957227138643068,0.39176875544474,0.000206502685732304
"Irs4","Irs4",3.33628338786443,0.904304784760762,0.390530458272308,0.000216093288009037
"Gal","Gal",2.82781902461732,0.986172566371681,0.390469361303341,0.000216577083235975
"Serpinb1a","Serpinb1a",2.82781902461732,0.984513274336283,0.388810069267942,0.000230109295523429
"Ndrg1","Ndrg1",3.59693514238723,0.860837591923221,0.386578146457191,0.000249558222626097
"Lpl","Lpl",3.47248777146274,0.879015638259183,0.386185107447823,0.000253137969265554
"Edil3","Edil3",3.33628338786443,0.899923522342401,0.386149195853947,0.000253467422907932
"Cd82","Cd82",2.82781902461732,0.980615254951538,0.384912049883197,0.000265064134336866
"Pcdh9","Pcdh9",5.00450139223494,0.677561391098471,0.384829761684812,0.000265852759075616
"Frmd8","Frmd8",3.18586654531133,0.922418879056047,0.384720091534655,0.000266907202996581
"Timp3","Timp3",2.82781902461732,0.979698073919833,0.383994868851493,0.000273978676336384
"Dock10","Dock10",3.33628338786443,0.897581120943953,0.383806794455499,0.000275840836290809
"Sox2ot","Sox2ot",3.01792190799726,0.946902654867257,0.381444271668929,0.000300259095589098
"Prpf18","Prpf18",5.09169983413681,0.662122299290441,0.379442173680763,0.000322511669063307
"Pla2g16","Pla2g16",3.01792190799726,0.944663610192984,0.379205226994657,0.000325244428596883
"Shisa4","Shisa4",4.09592441999854,0.78373532303777,0.379115209741965,0.000326288250780296
"Sorcs3","Sorcs3",3.33628338786443,0.891026960279893,0.377252633791439,0.000348597934084737
"Evi2a","Evi2a",2.82781902461732,0.972646822204344,0.376943617136004,0.000352433619917876
"Phldb1","Phldb1",3.47248777146274,0.869510769744532,0.376680238933171,0.000355733735892393
"Anln","Anln",3.01792190799726,0.94168990180628,0.376231518607952,0.000361422388416155
"Tmsb4x","Tmsb4x",6.95535930524299,0.445094542409985,0.374748273096806,0.000380833193750968
"S1pr5","S1pr5",2.82781902461732,0.96976401179941,0.374060806731069,0.000390154307364497
"2810468N07Rik","2810468N07Rik",3.18586654531133,0.91159472638613,0.373895938864737,0.000392420958343327
"LOC100861615","LOC100861615",3.81762325751143,0.816453621763356,0.373892775300128,0.00039246457122218
"Prss23","Prss23",2.82781902461732,0.969469026548673,0.373765821480332,0.000394218473164641
"Tmem63a","Tmem63a",3.01792190799726,0.937610619469027,0.372152236270699,0.000417153675403838
"Npbwr1","Npbwr1",2.82781902461732,0.967643805309734,0.371940600241394,0.000420252001473341
"Serinc5","Serinc5",3.47248777146274,0.863549390098063,0.370718859286702,0.00043855936805271
"Fosb","Fosb",3.18586654531133,0.907128269960128,0.369429482438736,0.000458680162291533
"Tspan15","Tspan15",2.82781902461732,0.96490692706744,0.369203721999099,0.000462289962548128
"Mcam","Mcam",2.82781902461732,0.964601769911504,0.368898564843164,0.000467211123344476
"Npc2","Npc2",5.04875931191986,0.656286023374182,0.36866655960065,0.000470985017851847
"Aif1","Aif1",2.60880924267552,0.997050147492625,0.368192238328431,0.000478788566009277
"Tmem125","Tmem125",2.82781902461732,0.963590391908976,0.367887186840635,0.000483870376315774
"Pdgfra","Pdgfra",2.60880924267552,0.996681415929203,0.367823506765009,0.000484937496351814
"Prr5l","Prr5l",2.82781902461732,0.962770826975893,0.367067621907552,0.000497771821604912
"Gng12","Gng12",3.18586654531133,0.904730689391456,0.367031901870064,0.000498386031680337
"Itm2a","Itm2a",3.01792190799726,0.932287476535264,0.366829093336937,0.000501886668880409
"Scg5","Scg5",6.63081315229913,0.475012317371284,0.365884274748776,0.000518497024231251
"Rxfp3","Rxfp3",2.60880924267552,0.994690265486726,0.365832356322532,0.000519424357042047
"Fcgr3","Fcgr3",2.60880924267552,0.994554118447924,0.36569620928373,0.000521863420177114
"Gja1","Gja1",2.60880924267552,0.994100294985251,0.365242385821057,0.000530070377862271
"Dbndd2","Dbndd2",4.5298209465287,0.714099990876745,0.364832330035394,0.000537588362103423
"Slc12a2","Slc12a2",4.00898878322726,0.781043810000313,0.364798141063396,0.000538219618288355
"Ctps","Ctps",4.00898878322726,0.780858734841036,0.364613065904119,0.000541648715329722
"Zeb2","Zeb2",3.01792190799726,0.929993678887484,0.364535295689157,0.000543095672739683
"Nnat","Nnat",5.39574832817903,0.612596815353161,0.364412195767621,0.000545393323923739
"Gjb1","Gjb1",2.82781902461732,0.960050568900126,0.364347363831786,0.000546607018332032
"Cbln4","Cbln4",3.33628338786443,0.878072763028515,0.364298436540061,0.000547524621180398
"Adcyap1","Adcyap1",3.01792190799726,0.928453577321134,0.362995194122806,0.00057249679223601
"Ttyh2","Ttyh2",2.82781902461732,0.957660940482388,0.361957735414047,0.000593124251682708
"Tm4sf1","Tm4sf1",2.60880924267552,0.990469707283867,0.361611798119672,0.000600153658053336
"Tnfaip3","Tnfaip3",2.60880924267552,0.988427501701838,0.359569592537644,0.000643243389690577
"Fabp7","Fabp7",2.60880924267552,0.987989886219975,0.359131977055781,0.00065284080797742
"Fam214a","Fam214a",3.33628338786443,0.870862012454933,0.357087685966479,0.000699449840976345
"Pip4k2a","Pip4k2a",3.33628338786443,0.869932084791109,0.356157758302655,0.000721651040607576
"Plat","Plat",3.47248777146274,0.846930309734513,0.354099778923153,0.00077311153866284
"Mt3","Mt3",5.46270675067016,0.59424735676556,0.353572600065147,0.000786826870776779
"Secisbp2l","Secisbp2l",4.00898878322726,0.768632466814159,0.352386797877242,0.000818499787944192
"Peg10","Peg10",3.33628338786443,0.864126915605439,0.350352589116985,0.000875579233884793
"Tmem98","Tmem98",2.60880924267552,0.978318584070796,0.349460674906602,0.000901741890022278
"Sv2c","Sv2c",3.71149490665009,0.806677048121843,0.349062160667866,0.000913662202787079
"Kctd12","Kctd12",2.60880924267552,0.977433628318584,0.34857571915439,0.000928408778709724
"Slc44a1","Slc44a1",3.18586654531133,0.886234021632252,0.348535234110859,0.000929645895333467
"Plcl1","Plcl1",3.81762325751143,0.789492021461919,0.346931174998691,0.00097989767667933
"Spock3","Spock3",4.5909612413426,0.68863750208716,0.346856062680405,0.000982310802526604
"Penk","Penk",2.82781902461732,0.941087231352718,0.345384026284377,0.00103071754793356
"Taldo1","Taldo1",5.04875931191986,0.63203009607009,0.344410632296558,0.00106391859479506
"Gpr22","Gpr22",2.82781902461732,0.939712389380531,0.34400918431219,0.00107789481398128
"Postn","Postn",2.60880924267552,0.972795804654212,0.343937895490018,0.00108039422900738
"Ppia","Ppia",7.72860081064319,0.316782237283692,0.342820197651349,0.0011202822176037
"Uchl1","Uchl1",7.32282949762889,0.366675285794446,0.342134022002087,0.00114543410204282
"Hist1h4i","Hist1h4i",2.60880924267552,0.97084851639771,0.341990607233515,0.00115075591345931
"Gjc3","Gjc3",2.82781902461732,0.937638274336283,0.341935069267942,0.00115282288331531
"Cyp26b1","Cyp26b1",3.18586654531133,0.878900791802515,0.341202004281122,0.00118042606529151
"Nipal4","Nipal4",2.60880924267552,0.968345813478557,0.339487904314363,0.0012473471838672
"Gnb4","Gnb4",3.81762325751143,0.782045077433628,0.3394842309704,0.00124749425086816
"Neurod6","Neurod6",2.82781902461732,0.933968686181076,0.338265481112735,0.00129717353408603
"Vamp3","Vamp3",3.18586654531133,0.87562784022961,0.337929052708217,0.00131120226635515
"Sema6a","Sema6a",3.18586654531133,0.875169182717335,0.337470395195942,0.0013305512990081
"Reep3","Reep3",3.18586654531133,0.874363100026817,0.336664312505424,0.00136519034353704
"Pnma1","Pnma1",2.60880924267552,0.96353982300885,0.334681913844655,0.00145391066278864
"Chst2","Chst2",3.33628338786443,0.848049074818986,0.334274748330532,0.00147277199464424
"Ebf2","Ebf2",2.82781902461732,0.929681894283664,0.333978689215323,0.00148662640049643
"Nrip3","Nrip3",5.09169983413681,0.616242267793515,0.333562142183837,0.00150632056044054
"Ifi27","Ifi27",2.82781902461732,0.929058465109531,0.333355260041191,0.00151619005104137
"Sept2","Sept2",3.59693514238723,0.807119871279163,0.332860425813133,0.0015400362516385
"Igfbp4","Igfbp4",2.82781902461732,0.928318584070796,0.332615379002456,0.00155197129893734
"Rnf13","Rnf13",4.76022094646651,0.653891714863076,0.332496118293675,0.00155781036908837
"Ddc","Ddc",7.22013644739608,0.369077679449361,0.331735769971095,0.00159551076993351
"Rbp4","Rbp4",3.18586654531133,0.868986625856677,0.331287838335284,0.00161810795610974
"Cwc22","Cwc22",2.82781902461732,0.926106194690265,0.330402989621925,0.00166360575571627
"Tmod1","Tmod1",2.82781902461732,0.925943176525384,0.330239971457044,0.00167211395668353
"Stmn2","Stmn2",7.20065343636747,0.368363385601786,0.328592926961659,0.00176032568733712
"Myo1d","Myo1d",2.82781902461732,0.922804628999319,0.327101423930979,0.00184383838593448
"Klf4","Klf4",2.82781902461732,0.92251720747296,0.326814002404619,0.00186033985944233
"Zdhhc9","Zdhhc9",3.01792190799726,0.892207472959685,0.326749089761358,0.00186408516469501
"Stbd1","Stbd1",2.60880924267552,0.955411844792376,0.326553935628182,0.00187538641018565
"Col4a5","Col4a5",2.35049724708413,0.998525073746313,0.326503599969281,0.00187831139959715
"Slc17a6","Slc17a6",3.47248777146274,0.819075712881023,0.326245182069662,0.00189339337295694
"Hspa8","Hspa8",7.52434581646254,0.324454429884952,0.325032090805315,0.00196567417233634
"Tuba1a","Tuba1a",7.37590826307501,0.342355374124281,0.324430356206212,0.00200244983618342
"Slco2b1","Slco2b1",2.35049724708413,0.996207332490518,0.324185858713486,0.00201757020837736
"Syde2","Syde2",2.35049724708413,0.996207332490518,0.324185858713486,0.00201757020837736
"Myrf","Myrf",2.60880924267552,0.952465233881163,0.323607324716969,0.00205376189359778
"Nkx2-2","Nkx2-2",2.35049724708413,0.995575221238938,0.323553747461906,0.00205714318684469
"Lxn","Lxn",3.47248777146274,0.81406899042803,0.321238459616669,0.00220817787913127
"Nmral1","Nmral1",3.01792190799726,0.886430678466077,0.320972295267749,0.00222616986009022
"Zfp36","Zfp36",2.35049724708413,0.992920353982301,0.320898880205269,0.00223115583704513
"Itpr2","Itpr2",2.60880924267552,0.949734513274336,0.320876604110142,0.00223267071567282
"Cfh","Cfh",2.35049724708413,0.99195494770716,0.319933473930128,0.0022976693464895
"Car8","Car8",3.01792190799726,0.884558019290047,0.319099636091719,0.00235655797242519
"Dpy19l1","Dpy19l1",3.59693514238723,0.793326840834992,0.319067395368962,0.00235886212109561
"Calb2","Calb2",5.21334728173344,0.587461618264484,0.318674327405955,0.00238711797264131
"Ddr1","Ddr1",3.59693514238723,0.792299564126271,0.318040118660241,0.00243335467707992
"Glul","Glul",3.81762325751143,0.760578364524397,0.318017518061169,0.00243501721415413
"Scrg1","Scrg1",2.60880924267552,0.946149501035586,0.317291591871392,0.00248896715647667
"Dlk1","Dlk1",6.37677657188298,0.455577234061533,0.317180222474234,0.00249733896162109
"Tmem229a","Tmem229a",2.82781902461732,0.912355343771273,0.316652138702932,0.00253738347014602
"Cntn2","Cntn2",3.91647664443772,0.745022123893805,0.316183417473672,0.00257341179161586
"Col4a1","Col4a1",2.60880924267552,0.943742098609355,0.314884189445161,0.00267570652966705
"Slc32a1","Slc32a1",2.60880924267552,0.9434835076428,0.314625598478605,0.00269649960920605
"Ctxn3","Ctxn3",2.82781902461732,0.908849557522124,0.313146352453783,0.00281827379712787
"Sh3glb1","Sh3glb1",4.09592441999854,0.717651987223124,0.31303187392732,0.0028279016026774
"Th","Th",7.35843142862635,0.332565170586806,0.312461672577033,0.00287629968650845
"Thy1","Thy1",4.70597790168252,0.639954406573052,0.312077167736519,0.00290935639734689
"Col11a1","Col11a1",4.09592441999854,0.714794151596768,0.310174038300963,0.00307806976923308
"Cdkn1c","Cdkn1c",2.35049724708413,0.980641592920354,0.308620119143322,0.00322230438204528
"Epb4.1l3","Epb4.1l3",3.59693514238723,0.782775739261817,0.308516293795787,0.00323215475111601
"Cd63","Cd63",3.01792190799726,0.8738370773769,0.308378694178573,0.00324525117239452
"Tmem88","Tmem88",2.35049724708413,0.979351032448378,0.307329558671346,0.00334668529741824
"Mfsd2a","Mfsd2a",2.35049724708413,0.979040521658128,0.307019047881096,0.00337724839791767
"Cartpt","Cartpt",2.60880924267552,0.935724266418258,0.306866357254064,0.00339236931606621
"Lamp2","Lamp2",3.59693514238723,0.780216581276199,0.305957135810169,0.0034836757910359
"Rpph1","Rpph1",3.01792190799726,0.871290994273816,0.305832611075488,0.00349635127443391
"Anks6","Anks6",2.35049724708413,0.977581120943953,0.305559647166921,0.00352428153515597
"Sept8","Sept8",3.01792190799726,0.870742826495039,0.305284443296711,0.00355264365469772
"Gorasp2","Gorasp2",2.03562390973072,0.479834901535556,-0.248786652880781,0.00359237657070789
"S100a1","S100a1",2.35049724708413,0.976769911504425,0.304748437727393,0.00360847252950984
"C1ql3","C1ql3",3.33628338786443,0.817927490722238,0.304153164233784,0.0036713963334288
"Tmbim1","Tmbim1",2.60880924267552,0.932936946902655,0.304079037738461,0.00367930045956
"Tmsb10","Tmsb10",6.32373033752135,0.44785608528951,0.303430822711069,0.003749072876832
"Rap1a","Rap1a",3.71149490665009,0.759923407338405,0.302308519884428,0.00387268500444489
"Hspa1b","Hspa1b",2.82781902461732,0.897979629320421,0.30227642425208,0.00387627316660367
"Hist1h2bc","Hist1h2bc",2.60880924267552,0.930576747024718,0.301718837860524,0.00393908630875028
"Jam3","Jam3",3.71149490665009,0.758750915957387,0.30113602850341,0.00400571394593147
"Magt1","Magt1",2.82781902461732,0.896486993832127,0.300783788763786,0.00404647006836233
"Dusp1","Dusp1",3.01792190799726,0.866003602474744,0.300545219276416,0.00407428435539286
"Gkn1","Gkn1",2.35049724708413,0.971588262692129,0.299566788915097,0.00419015592438411
"Slc6a11","Slc6a11",3.18586654531133,0.837038635873084,0.299339848351692,0.0042174491483097
"Id2","Id2",2.82781902461732,0.893805309734513,0.298102104666172,0.00436912476253224
"Slc1a3","Slc1a3",2.35049724708413,0.970009832841691,0.297988359064659,0.0043833050217484
"Cadm2","Cadm2",5.52669484554198,0.530902334843077,0.297384158596867,0.00445932014502452
"Smco3","Smco3",2.35049724708413,0.96881584492204,0.296794371145008,0.00453465536961822
"Ado","Ado",3.01792190799726,0.861301794723348,0.29584341152502,0.004658519173735
"Tgfa","Tgfa",2.35049724708413,0.967699115044248,0.295677641267216,0.00468041731560697
"Pla2g4a","Pla2g4a",2.35049724708413,0.967551622418879,0.295530148641847,0.00469997814812755
"Cbln1","Cbln1",3.33628338786443,0.809257331251084,0.29548300476263,0.00470624584667671
"Cycs","Cycs",6.23074100262691,0.45031698231835,0.295374783005153,0.00472066195573203
